episode,return,length,success,epsilon,curriculum_radius
417,7.694280908505122,4,1,0.5237,16
418,-109.28006728092836,56,1,0.5231,16
419,-192.02749508768338,99,1,0.522,16
420,-145.22246985882532,75,1,0.5211,16
421,-248.16515979220503,133,1,0.5196,16
422,-75.6174446284771,54,1,0.519,16
423,-45.5636038675904,27,1,0.5187,16
424,-307.73615782310617,181,1,0.5166,16
425,-456.28595457474455,200,0,0.5144,16
426,-17.257884776095555,23,1,0.5141,16
427,-13.570016820232077,14,1,0.514,16
428,-221.59514297197288,119,1,0.5126,16
429,-57.09861227770648,34,1,0.5122,16
430,-101.82720773369081,57,1,0.5116,16
431,-296.49306138853274,170,1,0.5097,16
432,-188.62275721132778,120,1,0.5083,16
433,-36.59861227770644,34,1,0.5079,16
434,-303.3018432786071,148,1,0.5062,16
435,-39.29289318621154,30,1,0.5059,16
436,-129.17128538936387,81,1,0.505,16
437,-431.2859545747445,200,0,0.5027,16
438,-61.13529576112823,55,1,0.5021,16
439,-359.69808661441067,200,0,0.4998,18
440,-363.2371390412257,200,0,0.4976,18
441,-117.67769834200553,68,1,0.4968,18
442,-8.646446593105797,15,1,0.4966,18
443,-407.2859545747445,200,0,0.4944,18
444,-280.5537216092153,125,1,0.493,18
445,-98.66221614529698,61,1,0.4923,18
446,-49.8629100064436,44,1,0.4918,18
447,-416.9102186630176,182,1,0.4897,18
448,-21.563603867590434,27,1,0.4894,18
449,-294.916631615659,169,1,0.4875,18
450,-172.19514296750253,128,1,0.4861,18
451,-300.95470282435457,150,1,0.4844,18
452,-67.05077796230715,53,1,0.4838,18
453,-85.8915054639181,64,1,0.483,18
454,-195.55944069922,132,1,0.4815,18
455,-433.77619146804074,200,0,0.4793,18
456,5.9649915898839625,7,1,0.4792,18
457,-391.28595457474444,200,0,0.4769,18
458,-44.74812166939178,23,1,0.4767,18
459,-54.85955985238154,31,1,0.4763,18
460,-434.7859545747445,200,0,0.4741,18
461,-47.46123492866751,39,1,0.4736,18
462,-92.02148864219589,53,1,0.473,18
463,-22.910744321842987,25,1,0.4728,18
464,-100.05077796230721,53,1,0.4722,18
465,-47.03766470154123,40,1,0.4717,18
466,-69.31813848962386,37,1,0.4713,18
467,-52.935989625255246,32,1,0.4709,18
468,2.0414213627576814,6,1,0.4708,18
469,-45.12050742705661,28,1,0.4705,18
470,-165.913687968751,97,1,0.4694,18
471,4.770710681378841,3,1,0.4694,18
472,-58.782436216870934,50,1,0.4688,18
473,8.694280908505121,4,1,0.4688,18
474,-102.97937341680141,79,1,0.4679,18
475,-414.2859545747445,200,0,0.4656,18
476,-22.334314548969264,24,1,0.4654,18
477,-2.8407275016109175,11,1,0.4652,18
478,-24.487174094716696,26,1,0.4649,18
479,3.235702271262803,10,1,0.4648,18
480,-136.00294364690788,72,1,0.464,18
481,7.117851135631402,5,1,0.464,18
482,-19.56360386759043,27,1,0.4637,18
483,-17.834314548969274,24,1,0.4634,18
484,-386.2859545747445,200,0,0.4611,18
485,-84.2450588708123,49,1,0.4606,18
486,-173.60155592461456,106,1,0.4594,18
487,-316.68092934439636,179,1,0.4573,18
488,-36.722182503342594,36,1,0.4569,18
489,-160.46989766558033,118,1,0.4556,18
490,-81.44505886932217,52,1,0.455,18
491,-59.792893186211586,30,1,0.4547,18
492,2.812132044136523,9,1,0.4546,18
