episode,return,length,success,epsilon,curriculum_radius
186,1.9955555555555566,4,1,0.8574,6
187,-492.13888888888886,200,0,0.8557,6
188,-4.094444444444443,10,1,0.8556,6
189,-488.11111111111114,200,0,0.8539,6
190,-27.227222222222213,17,1,0.8538,6
191,-37.20166666666667,19,1,0.8536,6
192,12.025555555555556,2,1,0.8536,6
193,-536.2222222222222,200,0,0.8519,6
194,-248.75944444444445,121,1,0.8508,6
195,7.010555555555556,3,1,0.8508,6
196,0.021111111111112635,6,1,0.8508,6
197,-188.2194444444445,85,1,0.8501,6
198,-400.27777777777777,200,0,0.8484,6
199,-28.45444444444444,34,1,0.8481,6
200,-0.03444444444444272,6,1,0.848,6
201,0.9527777777777793,5,1,0.848,6
202,-364.08333333333337,200,0,0.8463,6
203,-428.24999999999994,200,0,0.8446,6
204,-121.89388888888891,67,1,0.844,6
205,-392.50111111111113,176,1,0.8425,6
206,-48.218888888888884,22,1,0.8423,6
207,-76.69444444444446,50,1,0.8419,6
208,-148.91111111111113,70,1,0.8413,6
209,6.023333333333333,4,1,0.8413,6
210,-32.13111111111111,18,1,0.8411,6
211,-48.306666666666665,26,1,0.8409,6
212,-54.341111111111104,32,1,0.8406,6
213,10.982777777777779,3,1,0.8406,6
214,-59.47611111111112,41,1,0.8403,8
215,-428.24999999999994,200,0,0.8386,8
216,-535.9444444444443,200,0,0.8369,8
217,-552.0000000000002,200,0,0.8352,8
218,-364.1944444444444,200,0,0.8335,8
219,-432.27777777777777,200,0,0.8318,8
220,-511.9444444444445,200,0,0.8301,8
221,-37.17833333333333,23,1,0.8299,8
222,-69.45055555555557,43,1,0.8295,8
223,-400.2222222222222,200,0,0.8278,8
224,-90.67333333333335,56,1,0.8274,8
225,-113.47833333333337,43,1,0.827,8
226,-10.041111111111107,12,1,0.8269,8
227,-480.05555555555554,200,0,0.8252,8
228,-56.163333333333334,22,1,0.825,8
229,-555.972222222222,200,0,0.8233,8
230,3.006111111111112,7,1,0.8232,8
231,-163.81277777777782,69,1,0.8227,8
232,-536.1111111111111,200,0,0.821,8
233,-508.3611111111111,200,0,0.8193,8
234,-436.24999999999994,200,0,0.8176,8
235,-40.27444444444444,22,1,0.8174,8
236,-456.2222222222222,200,0,0.8157,8
237,13.012777777777778,1,1,0.8157,8
238,13.012777777777778,1,1,0.8157,8
239,-90.4888888888889,40,1,0.8153,8
240,-36.191111111111105,22,1,0.8151,8
241,-476.02777777777777,200,0,0.8135,8
242,-211.3288888888889,96,1,0.8126,8
243,-16.098888888888887,14,1,0.8125,8
244,-444.1388888888889,200,0,0.8108,8
245,7.965555555555556,6,1,0.8108,8
246,3.9377777777777787,6,1,0.8107,8
247,-39.263888888888886,25,1,0.8105,8
248,-8.94277777777777,11,1,0.8104,8
249,-14.068888888888885,12,1,0.8103,8
250,13.012777777777778,1,1,0.8103,8
251,-120.93888888888894,70,1,0.8097,8
252,-173.00777777777776,82,1,0.809,8
253,-428.1944444444444,200,0,0.8073,8
254,-508.1388888888889,200,0,0.8056,8
255,-328.27777777777777,200,0,0.8039,8
256,-73.46944444444445,35,1,0.8036,8
257,-311.63777777777784,124,1,0.8026,8
258,-51.148333333333326,21,1,0.8024,8
259,-72.43555555555557,42,1,0.802,8
260,-29.201666666666664,19,1,0.8019,8
261,-36.135555555555555,22,1,0.8017,8
262,-5.026111111111106,11,1,0.8016,8
263,-520.1111111111112,200,0,0.7999,8
264,-479.8333333333334,200,0,0.7982,8
265,-448.0,200,0,0.7965,8
266,-12.01555555555555,14,1,0.7964,8
267,-15.143888888888885,17,1,0.7963,8
268,-250.3505555555556,103,1,0.7954,8
269,-3.051666666666664,9,1,0.7953,8
270,-476.0833333333333,200,0,0.7936,8
271,-464.0555555555556,200,0,0.7919,8
272,-5.0816666666666634,11,1,0.7918,8
273,-520.0,200,0,0.7901,8
274,-10.041111111111107,12,1,0.79,8
275,-58.40111111111112,36,1,0.7897,8
276,-267.45777777777784,112,1,0.7888,8
277,-448.27777777777777,200,0,0.7871,8
278,-26.161111111111108,20,1,0.7869,8
279,4.980555555555557,5,1,0.7869,8
280,0.9527777777777793,5,1,0.7868,8
281,-420.24999999999994,200,0,0.7851,8
282,-400.2777777777777,200,0,0.7834,8
283,-412.1944444444444,200,0,0.7817,8
284,13.012777777777778,1,1,0.7817,8
285,-71.41611111111112,37,1,0.7814,8
286,-22.13333333333333,20,1,0.7812,8
287,-86.4377777777778,44,1,0.7809,8
288,-134.70111111111115,56,1,0.7804,8
289,-39.43944444444445,33,1,0.7801,8
290,-60.223333333333336,26,1,0.7799,8
291,0.9761111111111127,9,1,0.7798,8
292,-520.2777777777778,200,0,0.7781,8
293,-92.52777777777777,50,1,0.7777,8
294,-8.998333333333328,11,1,0.7776,8
295,-10.248888888888885,24,1,0.7774,8
