episode,return,length,success,epsilon,curriculum_radius
251,-8.0,9,1,0.7146,10
252,-47.5,31,1,0.7142,10
253,-466.0,200,0,0.7119,10
254,5.0,8,1,0.7119,10
255,-119.0,62,1,0.7112,10
256,-375.5,200,0,0.7089,10
257,-14.5,16,1,0.7087,10
258,-85.0,42,1,0.7082,10
259,-39.5,29,1,0.7079,10
260,-402.0,200,0,0.7056,10
261,-86.5,42,1,0.7052,10
262,-57.5,36,1,0.7048,10
263,-379.0,200,0,0.7025,10
264,-357.0,200,0,0.7002,10
265,-77.0,44,1,0.6997,10
266,-32.0,25,1,0.6995,10
267,-356.0,200,0,0.6972,10
268,-44.5,27,1,0.6969,10
269,-9.5,15,1,0.6967,10
270,-117.5,61,1,0.696,10
271,-2.5,10,1,0.6959,10
272,-435.0,200,0,0.6937,10
273,2.5,6,1,0.6936,10
274,-177.5,73,1,0.6928,10
275,-24.5,20,1,0.6925,10
276,-33.0,22,1,0.6923,10
277,-54.0,25,1,0.692,10
278,10.5,1,1,0.692,10
279,-44.0,26,1,0.6917,10
280,-26.0,22,1,0.6915,10
281,-356.0,200,0,0.6892,10
282,-367.5,200,0,0.6869,10
283,-173.0,76,1,0.6861,10
284,-355.0,200,0,0.6838,10
285,-24.0,24,1,0.6835,10
286,-343.5,200,0,0.6813,10
287,-433.0,200,0,0.679,10
288,-28.0,21,1,0.6788,10
289,-48.0,27,1,0.6785,10
290,9.5,3,1,0.6784,10
291,-72.5,42,1,0.678,10
292,-68.5,40,1,0.6775,10
293,-6.0,15,1,0.6773,10
294,-360.5,200,0,0.6751,10
295,-429.5,200,0,0.6728,10
296,-80.0,43,1,0.6723,10
297,-358.5,200,0,0.6701,10
298,-404.0,200,0,0.6678,10
299,-185.0,88,1,0.6668,10
300,-334.5,200,0,0.6645,10
301,-53.5,40,1,0.6641,10
302,-5.0,5,1,0.664,10
303,-21.5,16,1,0.6639,10
304,2.5,6,1,0.6638,10
305,0.0,4,1,0.6637,10
306,-383.5,200,0,0.6615,10
307,-28.0,23,1,0.6612,10
308,-51.0,29,1,0.6609,10
309,-137.0,77,1,0.66,10
310,-141.5,77,1,0.6592,10
311,-359.5,200,0,0.6569,10
312,-9.0,9,1,0.6568,10
313,-54.0,39,1,0.6563,10
314,-20.5,19,1,0.6561,10
315,-392.5,200,0,0.6539,10
316,-370.0,200,0,0.6516,10
317,-50.5,38,1,0.6512,10
318,-30.0,36,1,0.6508,10
319,-97.0,69,1,0.65,10
320,-315.0,200,0,0.6477,10
321,-37.5,29,1,0.6474,10
322,-22.5,27,1,0.6471,10
323,-40.5,31,1,0.6467,10
324,-8.5,10,1,0.6466,10
325,-371.0,200,0,0.6444,10
326,-27.5,27,1,0.6441,10
327,-1.0,11,1,0.6439,10
328,-54.5,29,1,0.6436,10
329,-351.5,200,0,0.6414,10
330,-358.5,200,0,0.6391,10
331,-62.0,41,1,0.6386,10
332,-2.5,9,1,0.6385,10
333,9.5,3,1,0.6385,10
334,-344.5,200,0,0.6362,10
335,-406.5,200,0,0.634,10
336,-42.5,17,1,0.6338,10
337,-75.5,43,1,0.6333,10
338,-355.0,200,0,0.631,10
339,-20.5,14,1,0.6309,10
340,-65.0,32,1,0.6305,10
341,-15.5,13,1,0.6304,10
342,-341.0,200,0,0.6281,10
343,-9.5,10,1,0.628,10
344,-36.5,25,1,0.6277,10
345,-15.0,17,1,0.6275,10
346,-9.0,11,1,0.6274,10
347,3.5,4,1,0.6273,10
348,-322.0,200,0,0.6251,10
349,-25.5,20,1,0.6249,10
