episode,return,length,success,epsilon,curriculum_radius
145,-80.66082856456443,44,1,0.9006,8
146,-40.69826541046301,17,1,0.9004,8
147,-98.8102784365416,61,1,0.8997,8
148,-79.44716515441739,48,1,0.8992,8
149,-2.246446615457536,6,1,0.8991,8
150,-14.410744359095894,10,1,0.899,8
151,-161.87639497518555,73,1,0.8982,8
152,-454.9708094894891,200,0,0.8959,8
153,-173.82821377019104,84,1,0.895,8
154,-272.4771135141455,109,1,0.8937,8
155,-189.26273156503854,83,1,0.8928,8
156,-2.246446615457536,6,1,0.8927,8
157,-54.97212305168307,40,1,0.8923,8
158,-162.4674694110952,77,1,0.8914,8
159,-89.53168294926485,56,1,0.8908,8
160,-70.73223307728767,30,1,0.8904,8
161,-23.49289323091507,12,1,0.8903,8
162,-17.009559897581738,13,1,0.8902,8
163,-15.075042102734251,14,1,0.89,8
164,-10.550634333491328,14,1,0.8898,8
165,-38.175676436225544,31,1,0.8895,8
166,10.45892556409041,1,1,0.8895,8
167,-33.54471202592052,29,1,0.8891,8
168,-12.869669923186304,9,1,0.889,8
169,-39.15719097455343,16,1,0.8889,8
170,-70.60900976955894,27,1,0.8886,8
171,-109.94124284684666,63,1,0.8878,8
172,9.917851128180821,2,1,0.8878,8
173,-31.157190974553412,16,1,0.8876,8
174,-31.94471202592054,23,1,0.8874,8
175,-48.028045359253866,28,1,0.8871,8
176,-80.6840518722932,41,1,0.8866,8
177,9.917851128180821,2,1,0.8866,8
178,-51.98578646183013,24,1,0.8863,8
179,-2.451818795005483,11,1,0.8862,8
180,-9.42741102576256,11,1,0.8861,8
181,3.253553384542464,6,1,0.886,8
182,-8.34526215394338,9,1,0.8859,8
183,-1.3208543847004588,9,1,0.8858,8
184,1.2535533845424638,6,1,0.8857,8
185,3.253553384542464,6,1,0.8856,8
186,-2.451818795005483,11,1,0.8855,8
187,-52.21675087213512,32,1,0.8852,8
188,4.695812281966209,8,1,0.8851,8
189,-11.992893230915072,12,1,0.8849,8
190,-40.36256315410134,21,1,0.8847,8
191,-239.73367015520768,120,1,0.8833,8
192,-194.06691928307234,91,1,0.8823,8
193,-4.460744359095891,13,1,0.8822,8
194,-6.903003256519636,11,1,0.882,8
195,-13.951818795005483,11,1,0.8819,8
196,-102.8013528724512,59,1,0.8812,8
197,10.45892556409041,1,1,0.8812,8
198,-13.075042102734251,14,1,0.8811,8
199,-3.328595487276715,8,1,0.881,8
200,-1.8619288206100464,10,1,0.8809,8
201,-146.64661502639467,68,1,0.8801,8
202,-145.4585438470047,75,1,0.8793,8
203,-20.992893230915072,12,1,0.8791,8
204,-1.7053721795479468,5,1,0.8791,8
205,-116.09598069290325,54,1,0.8785,8
206,-74.22512630820276,42,1,0.878,8
207,-70.80664084653061,33,1,0.8776,8
208,0.08925564090410631,10,1,0.8775,8
209,-24.02686089773972,25,1,0.8772,8
210,-104.02931402623658,50,1,0.8766,8
211,-286.9474177708231,135,1,0.8751,8
212,-5.869669923186304,9,1,0.875,8
213,-8.369669923186304,9,1,0.8749,8
214,-56.823307513197236,34,1,0.8745,8
215,-60.862563154101395,21,1,0.8743,8
216,-10.11611653864384,15,1,0.8741,8
217,-63.01201302607856,38,1,0.8737,8
218,-15.108375436067583,16,1,0.8735,8
219,-85.56264735956988,52,1,0.8729,8
220,-123.97157292366037,48,1,0.8724,8
221,-54.06793533364929,26,1,0.8721,8
222,-109.00490625699372,50,1,0.8715,8
223,-25.698265410463005,17,1,0.8713,8
224,-1.9107443590958937,10,1,0.8712,8
225,-2.246446615457536,6,1,0.8712,8
226,-143.76091277003297,69,1,0.8704,8
227,-147.57402605215722,79,1,0.8695,8
228,-267.5866734117273,128,1,0.868,8
229,-14.797080948948864,20,1,0.8678,8
230,-42.06019423107304,27,1,0.8675,8
231,-150.27757943669968,70,1,0.8667,8
232,3.3357022563616425,4,1,0.8667,8
233,-34.96256315410136,27,1,0.8664,8
234,0.3767766922712319,3,1,0.8663,8
235,-10.451818795005483,11,1,0.8662,8
236,-19.371488718191785,23,1,0.8659,8
237,3.253553384542464,6,1,0.8659,8
238,-119.28468620578454,58,1,0.8652,8
239,-14.410744359095894,10,1,0.8651,8
240,1.1958122819662087,8,1,0.865,8
241,-17.033967666824662,13,1,0.8649,8
242,2.794627820452053,5,1,0.8648,8
243,-138.360912770033,75,1,0.864,8
244,0.17140451272328683,8,1,0.8639,8
245,-85.85545638501651,33,1,0.8635,8
246,6.753553384542465,6,1,0.8634,8
247,2.2779611537853874,6,1,0.8634,8
248,-192.82884810368245,95,1,0.8623,8
249,9.917851128180821,2,1,0.8623,8
250,-3.4030032565196375,11,1,0.8621,8
251,-7.492893230915072,12,1,0.862,8
252,-107.91565061608958,60,1,0.8613,8
253,-29.71493207712967,18,1,0.8611,8
254,-323.90934659143323,151,1,0.8594,8
255,-11.328595487276715,8,1,0.8593,8
256,-149.0459806929033,51,1,0.8587,8
257,-55.012013026078534,38,1,0.8583,8
258,9.917851128180821,2,1,0.8583,8
259,-23.609009769558906,27,1,0.858,8
260,-190.90325587292534,98,1,0.8569,8
261,-25.239339846372612,18,1,0.8567,8
262,-31.280414282282177,19,1,0.8565,8
263,-158.95735938549055,72,1,0.8556,8
264,-3.328595487276715,8,1,0.8556,8
265,-6.828595487276715,8,1,0.8555,8
266,-5.690524307886761,18,1,0.8553,8
267,-144.5876894623042,63,1,0.8545,8
268,-159.68650500079013,66,1,0.8538,8
269,-58.954271923502276,36,1,0.8534,8
270,0.17140451272328505,8,1,0.8533,8
271,9.376776692271232,3,1,0.8533,8
272,1.589255640904108,10,1,0.8532,8
273,-14.77267317970594,20,1,0.8529,8
274,-109.94005838533253,60,1,0.8523,8
275,-0.16429774363835747,4,1,0.8522,8
276,-72.45545638501645,39,1,0.8518,8
277,8.860110025604566,4,1,0.8517,8
278,-41.66675087213514,29,1,0.8514,8
279,8.376776692271232,3,1,0.8514,8
280,-71.47867969274523,36,1,0.851,8
281,-2.246446615457536,6,1,0.8509,8
282,9.376776692271232,3,1,0.8508,8
283,-234.83185136020217,112,1,0.8496,8
284,-30.280414282282184,19,1,0.8494,8
285,-282.3384080012642,108,1,0.8481,8
286,-25.575042102734248,14,1,0.848,8
287,-419.18210397660783,190,1,0.8458,8
288,-78.84834961593151,45,1,0.8453,8
289,-49.150084205468474,28,1,0.845,8
290,-31.87148871819176,23,1,0.8448,8
291,-21.321488718191787,20,1,0.8445,8
292,5.753553384542465,6,1,0.8445,8
293,-4.328595487276715,8,1,0.8444,8
294,-41.854822051525105,22,1,0.8441,8
295,-55.22449197471141,31,1,0.8438,8
296,-208.18422028323036,109,1,0.8425,8
297,9.917851128180821,2,1,0.8425,8
298,4.876776692271232,3,1,0.8425,8
299,-197.95025261640566,84,1,0.8415,8
300,5.417851128180821,2,1,0.8415,8
301,-66.95545638501645,39,1,0.8411,8
302,-149.62284159064302,79,1,0.8402,8
303,-42.59352756440637,29,1,0.8398,8
304,-26.8548220515251,22,1,0.8396,8
305,-105.9823172827562,64,1,0.8389,8
306,-13.533967666824662,13,1,0.8387,8
307,-5.410744359095894,10,1,0.8386,8
308,-22.403637590010963,22,1,0.8384,8
309,-58.109009769558895,27,1,0.8381,8
310,-30.33041428228218,22,1,0.8378,8
311,-58.5679353336493,26,1,0.8375,8
312,-34.03578646183013,27,1,0.8372,8
313,4.876776692271232,3,1,0.8372,8
314,-14.69826541046302,17,1,0.837,8
315,3.671404512723286,8,1,0.8369,8
316,-49.02686089773975,25,1,0.8366,8
317,2.253553384542464,6,1,0.8365,8
318,-20.27267317970594,20,1,0.8363,8
319,-27.813747615615522,21,1,0.8361,8
320,8.376776692271232,3,1,0.836,8
321,-209.89369597534363,85,1,0.8351,8
322,-57.232233077287674,30,1,0.8347,8
323,-29.73933984637259,18,1,0.8345,8
324,-162.72165712912891,82,1,0.8336,8
325,-25.157190974553426,16,1,0.8334,8
326,-232.78003256519668,95,1,0.8324,8
327,-35.42030425667761,23,1,0.8321,8
328,-8.369669923186304,9,1,0.832,8
329,-3.1161165386438388,15,1,0.8318,8
330,-35.650084205468474,28,1,0.8315,8
331,-36.478045359253855,25,1,0.8312,8
332,-141.6865050007901,66,1,0.8305,8
333,-188.64014259080116,91,1,0.8295,8
334,-16.108375436067583,16,1,0.8293,8
335,-69.32449197471142,37,1,0.8289,8
336,-48.978045359253855,25,1,0.8286,8
337,-36.52686089773971,25,1,0.8283,8
338,-42.65245312849676,34,1,0.8279,8
339,5.417851128180821,2,1,0.8279,8
340,-2.246446615457536,6,1,0.8278,8
341,-26.544712025920536,29,1,0.8275,8
342,-76.05308746198813,39,1,0.827,8
343,1.6380711793899518,10,1,0.8269,8
344,-2.246446615457536,6,1,0.8269,8
345,-1.7053721795479468,5,1,0.8268,8
346,-124.81683507760377,57,1,0.8262,8
347,-18.23933984637261,18,1,0.826,8
348,-5.410744359095894,10,1,0.8258,8
349,-43.55245312849678,28,1,0.8255,8
350,-84.85545638501647,33,1,0.8252,8
351,5.417851128180821,2,1,0.8251,8
352,4.876776692271232,3,1,0.8251,8
353,-11.328595487276715,8,1,0.825,8
354,-65.28223307728767,33,1,0.8246,8
355,-29.60900976955889,27,1,0.8243,8
356,-14.951818795005483,11,1,0.8242,8
357,-59.314381949106846,32,1,0.8238,8
358,-96.24179297486943,43,1,0.8234,8
359,-51.81374761561551,21,1,0.8231,8
360,-46.0679353336493,26,1,0.8228,8
361,3.819035589694976,5,1,0.8228,8
362,9.917851128180821,2,1,0.8227,8
363,-103.77576064169415,56,1,0.8221,8
364,-90.97394184668863,54,1,0.8215,8
365,9.917851128180821,2,1,0.8215,8
366,-27.19052430788675,18,1,0.8213,8
367,4.876776692271232,3,1,0.8212,8
368,4.876776692271232,3,1,0.8212,8
369,-45.73933984637257,18,1,0.821,8
370,-142.2590939750275,55,1,0.8204,8
371,-86.45427192350236,36,1,0.82,8
372,-18.550634333491328,14,1,0.8198,8
373,-64.06975412865484,40,1,0.8194,8
374,-24.625042102734252,17,1,0.8192,8
375,-29.075042102734248,14,1,0.819,8
376,-68.93878971834977,38,1,0.8186,8
377,7.319035589694976,5,1,0.8185,8
378,-126.92339171866587,59,1,0.8179,8
379,-34.93815538485843,27,1,0.8176,8
380,-12.485152128338814,13,1,0.8174,8
381,-153.9008027444284,73,1,0.8166,8
382,-41.2393398463726,18,1,0.8164,8
383,10.45892556409041,1,1,0.8164,8
384,-28.116116538643833,15,1,0.8162,8
385,-34.985786461830116,24,1,0.8159,8
386,-58.20782530804475,30,1,0.8156,8
387,-93.2513528724512,56,1,0.815,8
388,-11.633967666824656,19,1,0.8147,8
389,0.17140451272328505,8,1,0.8146,8
390,10.45892556409041,1,1,0.8146,8
391,-10.756006513039274,19,1,0.8144,8
392,9.376776692271232,3,1,0.8144,8
393,-1.2464466154575362,6,1,0.8143,8
394,-38.201268666982614,34,1,0.8139,8
395,-69.00609071850774,53,1,0.8133,8
396,-21.690524307886758,18,1,0.8131,8
397,-1.7053721795479468,5,1,0.8131,8
398,-17.369669923186304,9,1,0.813,8
399,-20.69052430788676,18,1,0.8128,8
400,9.917851128180821,2,1,0.8127,8
401,-22.157190974553426,16,1,0.8126,8
402,-60.08642079532143,41,1,0.8121,8
403,0.3767766922712319,3,1,0.8121,8
404,-5.9518187950054795,11,1,0.8119,8
405,-53.86256315410138,21,1,0.8117,8
406,-144.0496182829143,79,1,0.8108,8
407,-59.109009769558895,27,1,0.8105,8
408,2.736886717875797,7,1,0.8104,8
409,4.876776692271232,3,1,0.8104,8
410,-125.1049062569937,56,1,0.8098,8
411,-34.02686089773971,25,1,0.8095,8
412,-17.369669923186304,9,1,0.8094,8
413,7.835702256361643,4,1,0.8093,8
414,-65.51911979516349,26,1,0.809,8
415,-56.356640846530595,36,1,0.8086,8
416,-98.38168294926493,47,1,0.8081,8
417,-18.550634333491328,14,1,0.8079,8
418,-120.57339171866585,68,1,0.8072,8
419,10.45892556409041,1,1,0.8072,8
420,-48.101268666982634,28,1,0.8068,8
421,-59.65008420546849,28,1,0.8065,8
422,-47.17567643622553,31,1,0.8062,8
423,-52.26556641062098,32,1,0.8058,8
424,-2.7875210513671256,7,1,0.8057,8
425,-12.951818795005483,11,1,0.8056,8
426,-29.01911979516345,26,1,0.8053,8
427,-31.102453128496787,31,1,0.805,8
428,-36.94471202592054,23,1,0.8047,8
429,10.45892556409041,1,1,0.8047,8
430,-30.07504210273424,14,1,0.8045,8
431,-43.32148871819177,20,1,0.8043,8
432,-40.36256315410135,21,1,0.8041,8
433,-56.872123051683076,34,1,0.8037,8
434,-22.61611653864384,15,1,0.8035,8
435,-63.789974179863904,32,1,0.8032,8
436,10.45892556409041,1,1,0.8031,8
437,10.45892556409041,1,1,0.8031,8
438,4.26129448711872,7,1,0.8031,8
439,5.417851128180821,2,1,0.803,8
440,-1.88633658985297,10,1,0.8029,8
441,1.6624789486328755,10,1,0.8028,8
442,8.376776692271232,3,1,0.8028,8
443,-16.492893230915072,12,1,0.8026,8
444,-31.797080948948857,20,1,0.8024,8
445,8.294627820452053,5,1,0.8024,8
446,-84.48823959032697,49,1,0.8018,8
447,-20.12504210273425,17,1,0.8016,8
448,-77.60190300047401,39,1,0.8012,8
449,8.294627820452053,5,1,0.8011,8
450,-80.09416189789776,40,1,0.8007,8
451,5.417851128180821,2,1,0.8006,8
452,-2.4274110257625594,11,1,0.8005,8
453,-130.69543056488044,68,1,0.7997,8
454,0.17140451272328505,8,1,0.7997,8
455,-38.7393398463726,18,1,0.7994,8
456,-4.820854384700459,9,1,0.7993,8
457,-132.62994835972805,67,1,0.7986,8
458,-16.492893230915072,12,1,0.7985,8
459,-79.60190300047398,39,1,0.798,8
460,-7.287521051367126,7,1,0.7979,8
461,-7.951818795005483,11,1,0.7978,8
462,-18.091708769400917,15,1,0.7976,8
463,-106.76738520562652,46,1,0.7971,8
464,-65.89060851335523,49,1,0.7966,8
465,-14.951818795005483,11,1,0.7964,8
466,10.45892556409041,1,1,0.7964,8
467,8.376776692271232,3,1,0.7964,8
468,-31.797080948948864,20,1,0.7962,8
469,8.835702256361643,4,1,0.7961,8
470,-98.48049848775076,50,1,0.7956,8
471,-16.15719097455343,16,1,0.7954,8
472,-102.72512630820286,42,1,0.7949,8
473,-23.673857641220085,17,1,0.7947,8
474,1.2535533845424638,6,1,0.7946,8
475,-15.050634333491328,14,1,0.7945,8
476,-69.65308746198814,45,1,0.794,8
477,8.860110025604566,4,1,0.7939,8
478,-28.714932077129678,18,1,0.7937,8
479,-45.241158641378064,32,1,0.7934,8
480,-36.354822051525105,22,1,0.7931,8
481,-44.732233077287674,30,1,0.7928,8
482,-44.65900976955888,30,1,0.7924,8
483,8.319035589694977,5,1,0.7924,8
484,-51.985786461830116,24,1,0.7921,8
485,0.5559223075707749,12,1,0.792,8
486,-38.61611653864384,15,1,0.7918,8
487,-9.910744359095894,10,1,0.7917,8
488,-7.951818795005483,11,1,0.7916,8
489,-70.39653082092602,34,1,0.7912,8
490,4.212478948632875,7,1,0.7911,8
491,-37.65900976955888,30,1,0.7908,8
492,-50.95427192350223,36,1,0.7904,8
493,-36.93697092334429,24,1,0.7901,8
494,3.794627820452053,5,1,0.79,8
495,10.45892556409041,1,1,0.79,8
496,-13.951818795005483,11,1,0.7899,8
497,10.45892556409041,1,1,0.7899,8
498,-66.77330751319728,31,1,0.7895,8
499,-23.075042102734255,14,1,0.7894,8
500,7.294627820452054,5,1,0.7893,8
501,-4.328595487276715,8,1,0.7892,8
502,-44.94471202592054,23,1,0.789,8
503,1.2535533845424638,6,1,0.7889,8
504,-80.22631076971693,45,1,0.7884,8
505,-50.207825308044704,30,1,0.788,8
506,-15.492893230915072,12,1,0.7879,8
507,9.917851128180821,2,1,0.7879,8
508,-147.03887392381844,63,1,0.7872,8
509,-4.992893230915072,12,1,0.787,8
510,-9.526226564248404,14,1,0.7869,8
511,-12.583967666824663,16,1,0.7867,8
512,10.45892556409041,1,1,0.7867,8
513,10.45892556409041,1,1,0.7867,8
514,7.835702256361643,4,1,0.7866,8
515,-17.85482205152512,22,1,0.7864,8
516,-57.3310486157735,33,1,0.786,8
517,8.835702256361643,4,1,0.786,8
518,-24.781598743796348,22,1,0.7857,8
519,-8.828595487276715,8,1,0.7856,8
520,-243.9842202832304,97,1,0.7845,8
521,-25.239339846372598,18,1,0.7843,8
522,-18.11611653864384,15,1,0.7842,8
523,-52.61975412865472,43,1,0.7837,8
524,-33.51911979516346,26,1,0.7834,8
525,-5.38633658985297,10,1,0.7833,8
526,3.671404512723286,8,1,0.7832,8
527,-2.246446615457536,6,1,0.7831,8
528,2.2535533845424656,6,1,0.783,8
529,10.45892556409041,1,1,0.783,8
530,-10.992893230915072,12,1,0.7829,8
531,-23.49289323091507,12,1,0.7828,8
532,2.0725889742374406,11,1,0.7826,8
533,-70.60308746198815,42,1,0.7822,8
534,-2.2220388462146126,6,1,0.7821,8
535,-19.65719097455343,16,1,0.7819,8
536,-10.550634333491328,14,1,0.7817,8
537,-34.650084205468474,28,1,0.7814,8
538,-13.485152128338814,13,1,0.7813,8
539,-32.69826541046302,17,1,0.7811,8
540,-35.32148871819176,20,1,0.7809,8
541,-28.47804535925386,25,1,0.7806,8
542,-0.16429774363835747,4,1,0.7805,8
543,-58.833417538801825,39,1,0.7801,8
544,10.45892556409041,1,1,0.7801,8
545,-11.992893230915072,12,1,0.78,8
546,10.45892556409041,1,1,0.7799,8
547,-72.53642079532149,38,1,0.7795,8
548,7.319035589694976,5,1,0.7795,8
549,-2.451818795005483,11,1,0.7793,8
550,-49.23223307728763,30,1,0.779,8
551,-41.91256315410135,24,1,0.7787,8
552,8.294627820452053,5,1,0.7787,8
553,-10.451818795005483,11,1,0.7785,8
554,-9.369669923186304,9,1,0.7784,8
555,6.802368923028309,6,1,0.7784,8
556,-19.11611653864384,15,1,0.7782,8
557,-7.951818795005483,11,1,0.7781,8
558,-10.682783205310503,19,1,0.7779,8
559,-94.90845964153614,53,1,0.7773,8
560,-27.32148871819177,20,1,0.777,8
561,-34.78041428228218,19,1,0.7768,8
562,9.917851128180821,2,1,0.7768,8
563,-8.214932077129685,18,1,0.7766,8
564,-66.77330751319725,31,1,0.7762,8
565,3.3357022563616425,4,1,0.7762,8
566,-21.526860897739734,25,1,0.7759,8
567,-56.64234310289223,29,1,0.7756,8
568,-67.07867969274518,42,1,0.7751,8
569,9.917851128180821,2,1,0.7751,8
570,9.917851128180821,2,1,0.7751,8
571,9.917851128180821,2,1,0.775,8
572,-71.81438194910687,32,1,0.7747,8
573,-49.332233077287626,36,1,0.7743,8
574,-80.32394184668861,45,1,0.7738,8
575,-63.454271923502276,36,1,0.7734,8
576,10.45892556409041,1,1,0.7733,8
577,-7.492893230915072,12,1,0.7732,8
578,6.294627820452054,5,1,0.7732,8
579,-58.43760525683558,35,1,0.7728,8
580,-26.780414282282177,19,1,0.7725,8
581,9.376776692271232,3,1,0.7725,8
582,-17.141708769400914,18,1,0.7723,8
583,-130.491877180338,77,1,0.7714,8
584,-0.320854384700457,9,1,0.7713,8
585,-30.920304256677614,23,1,0.7711,8
586,1.7124789486328744,7,1,0.771,8
587,9.917851128180821,2,1,0.771,8
588,7.835702256361643,4,1,0.7709,8
589,2.794627820452053,5,1,0.7709,8
590,-15.436970923344298,24,1,0.7706,8
591,-24.698265410463005,17,1,0.7704,8
592,5.212478948632875,7,1,0.7703,8
593,-2.9107443590958937,10,1,0.7702,8
594,1.2535533845424638,6,1,0.7701,8
595,9.917851128180821,2,1,0.7701,8
596,9.917851128180821,2,1,0.7701,8
597,-7.748265410463016,20,1,0.7699,8
598,-34.93697092334429,24,1,0.7696,8
599,-177.58950825730983,77,1,0.7687,8
