episode,return,length,success,epsilon,curriculum_radius
145,-175.92651387403424,71,1,0.8527,8
146,-527.2859545747442,200,0,0.8504,8
147,-188.03153910438246,92,1,0.8494,8
148,-59.64003364046417,28,1,0.8491,8
149,-0.3057190914948791,4,1,0.849,8
150,-394.9977992604181,158,1,0.8472,8
151,-13.993587047358357,13,1,0.8471,8
152,-242.49011774162474,98,1,0.846,8
153,-554.2859545747439,200,0,0.8437,8
154,-94.63362068782254,41,1,0.8432,8
155,-523.785954574744,200,0,0.841,8
156,-548.7859545747438,200,0,0.8387,8
157,-134.662216145297,61,1,0.838,8
158,-382.6890173628932,195,1,0.8358,8
159,-111.43933977931748,45,1,0.8353,8
160,-116.35649705380207,57,1,0.8347,8
161,-519.7859545747442,200,0,0.8324,8
162,-29.222876365979513,16,1,0.8322,8
163,-20.611438182989758,8,1,0.8321,8
164,-235.33725819587733,96,1,0.831,8
165,-514.7859545747444,200,0,0.8288,8
166,-299.36585365335173,116,1,0.8275,8
167,-44.834314548969274,24,1,0.8272,8
168,-594.7761914680393,200,0,0.8249,8
169,-53.834314548969246,24,1,0.8247,8
170,-62.36932295908528,31,1,0.8243,8
171,-8.917157274484637,12,1,0.8242,8
172,-530.7859545747439,200,0,0.8219,8
173,-26.105025230348108,21,1,0.8217,8
174,-51.25788477609555,23,1,0.8214,8
175,-139.39150546391812,64,1,0.8207,8
176,-116.28648023357,43,1,0.8202,8
177,-127.9955494761468,66,1,0.8195,8
178,-58.67504205058016,35,1,0.8191,8
179,4.770710681378841,3,1,0.819,8
180,-523.7859545747441,200,0,0.8168,8
181,-25.1050252303481,21,1,0.8165,8
182,5.3471404542525605,2,1,0.8165,8
183,-536.2859545747442,200,0,0.8143,8
184,-69.59861227770652,34,1,0.8139,8
185,-546.7859545747435,200,0,0.8116,8
186,-152.04436500966565,66,1,0.8109,8
187,-31.91074432184296,25,1,0.8106,8
188,-355.5789669126276,132,1,0.8091,8
189,-277.0951429719729,119,1,0.8077,8
190,-10.646446593105797,15,1,0.8076,8
191,-64.36291000644364,44,1,0.8071,10
192,-5.1464465931057966,15,1,0.8069,10
193,-57.86932295908528,31,1,0.8066,10
194,-9.687867955863478,9,1,0.8064,10
195,-563.7859545747436,200,0,0.8042,10
196,-19.799306138853236,17,1,0.804,10
197,-26.799306138853222,17,1,0.8038,10
198,-71.36932295908534,31,1,0.8035,10
199,-525.2859545747441,200,0,0.8012,10
200,-97.36291000644373,44,1,0.8007,10
201,-490.28595457474444,200,0,0.7984,10
202,-283.9358704735839,130,1,0.797,10
203,-98.74505887081234,49,1,0.7964,10
204,-104.00935659954958,59,1,0.7957,10
205,-90.16862909793856,48,1,0.7952,10
206,-142.04268992890923,67,1,0.7944,10
207,-462.86879730025987,188,1,0.7923,10
208,-112.20363750805471,55,1,0.7917,10
209,-64.94575273195902,32,1,0.7913,10
210,-20.417157274484637,12,1,0.7912,10
211,-481.2859545747445,200,0,0.7889,10
212,8.27071068137884,3,1,0.7889,10
213,-7.535008410116038,7,1,0.7888,10
214,-492.2859545747445,200,0,0.7866,10
215,-86.98076114207508,39,1,0.7861,10
216,-519.2859545747441,200,0,0.7839,10
217,-84.40028735250239,45,1,0.7833,10
218,-15.146446593105797,15,1,0.7832,10
219,7.694280908505122,4,1,0.7831,10
220,-190.76082842300357,95,1,0.7821,10
221,-510.78595457474455,200,0,0.7798,10
222,-554.7859545747438,200,0,0.7775,10
223,-444.6980866144106,200,0,0.7753,10
224,-115.86291000644374,44,1,0.7748,10
225,7.694280908505122,4,1,0.7747,10
226,-505.78595457474455,200,0,0.7725,10
227,-442.68832350770685,200,0,0.7702,10
228,-117.84673394709836,57,1,0.7696,10
229,1.4649915898839616,7,1,0.7695,10
230,-219.78844266235856,96,1,0.7684,10
231,-75.52218250483276,33,1,0.768,10
232,-54.175042050580146,35,1,0.7676,10
233,-161.23223296552908,75,1,0.7668,10
234,-43.25788477609554,23,1,0.7665,10
235,-92.28006728092836,56,1,0.7659,10
236,-538.7859545747438,200,0,0.7636,10
237,-106.35649705380213,57,1,0.763,10
238,-559.7859545747433,200,0,0.7607,10
239,-73.65551583717267,35,1,0.7603,10
240,10.42357022712628,1,1,0.7603,10
241,-115.0921993250649,47,1,0.7598,10
242,-45.216463413337834,29,1,0.7594,10
243,-34.87573591172695,18,1,0.7592,10
244,-4.187867955863478,9,1,0.7591,10
245,-61.59861227770644,34,1,0.7588,10
246,-335.6065811519824,133,1,0.7573,10
247,10.42357022712628,1,1,0.7572,10
248,4.194280908505121,4,1,0.7572,10
249,-34.64644659310579,15,1,0.757,10
250,-62.792893186211586,30,1,0.7567,10
251,-413.1466147894666,167,1,0.7548,12
252,-376.08092933396557,200,0,0.7525,12
253,-84.82148864368605,50,1,0.752,12
254,-295.74563357432726,142,1,0.7504,12
255,-367.11732547680583,152,1,0.7486,12
256,-382.62974486748436,200,0,0.7464,12
257,-399.1035183534031,159,1,0.7446,12
258,-14.340727501610917,11,1,0.7445,12
259,-305.8001681978507,149,1,0.7428,12
260,-194.42010092139265,84,1,0.7418,12
261,-522.7859545747444,200,0,0.7396,12
262,-31.875735911726945,18,1,0.7394,12
263,-513.2859545747444,200,0,0.7371,12
264,-113.7386459181707,62,1,0.7364,12
265,-54.980761142074996,39,1,0.736,12
266,-381.6199817607806,200,0,0.7337,12
267,-572.7859545747434,200,0,0.7314,12
268,1.235702271262804,10,1,0.7313,12
269,-45.79289318621156,30,1,0.731,12
270,-24.146446593105797,15,1,0.7308,12
271,-87.21005046069624,42,1,0.7303,12
272,-391.6395079741882,200,0,0.7281,12
273,-52.41074432184297,25,1,0.7278,12
274,-86.43933977931745,45,1,0.7273,12
275,-463.73713904122576,200,0,0.725,12
276,-27.792893186211582,30,1,0.7247,12
277,-67.09219932506481,47,1,0.7241,12
278,-505.2859545747445,200,0,0.7219,12
279,-27.375735911726952,18,1,0.7217,12
280,-433.17856040100315,200,0,0.7194,12
281,-516.2859545747443,200,0,0.7172,12
282,-85.21005046069625,42,1,0.7167,12
283,-129.39150546391818,64,1,0.716,12
284,-403.0614031205581,200,0,0.7137,12
285,-542.2859545747441,200,0,0.7114,12
286,-132.38509251127658,77,1,0.7106,12
287,-374.5809293339656,200,0,0.7083,12
288,-5.3407275016109175,11,1,0.7082,12
289,-58.86932295908532,31,1,0.7078,12
290,-414.61021865407685,200,0,0.7056,12
291,-96.13362068782256,41,1,0.7051,12
292,-96.39791841655976,51,1,0.7045,12
293,-452.6590341875957,200,0,0.7023,12
294,-491.28595457474444,200,0,0.7,12
295,-19.799306138853236,17,1,0.6998,12
296,-2.8407275016109175,11,1,0.6997,12
297,-16.299306138853236,17,1,0.6995,12
298,-40.48717409471668,26,1,0.6992,12
299,7.541421362757682,6,1,0.6991,12
300,-374.6297448674844,200,0,0.6969,12
301,-369.1492710808918,200,0,0.6946,12
302,-362.1297448674843,200,0,0.6923,12
303,-113.35649705380207,57,1,0.6917,12
304,-354.12974486748436,200,0,0.6894,12
305,-381.6883235077069,200,0,0.6872,12
306,-24.681455003221824,22,1,0.6869,12
307,-71.52218250483278,33,1,0.6866,12
308,-488.2859545747445,200,0,0.6843,12
309,-126.08578637242329,60,1,0.6836,12
310,-75.44575273195906,32,1,0.6833,12
311,-462.2859545747445,200,0,0.681,12
312,-440.2859545747445,200,0,0.6787,12
313,-42.86932295908528,31,1,0.6784,12
314,-26.68145500322184,22,1,0.6781,12
315,-357.61021865407685,200,0,0.6759,12
316,-381.6297448674843,200,0,0.6736,12
317,-34.64003364046411,28,1,0.6733,12
318,-131.96793523679185,65,1,0.6726,12
319,-377.99306137363175,200,0,0.6703,12
320,-40.36932295908525,31,1,0.6699,12
321,-123.5443650096656,66,1,0.6692,12
322,-24.528595457474385,20,1,0.669,12
323,-103.28006728092831,56,1,0.6683,12
324,-121.85008410116049,70,1,0.6675,12
325,-407.6297448674844,200,0,0.6653,12
326,-339.0711662272618,200,0,0.663,12
327,-93.05077796230724,53,1,0.6624,12
328,-474.7859545747445,200,0,0.6602,12
329,-39.56360386759043,27,1,0.6599,12
330,-362.1590341875956,200,0,0.6576,12
331,-22.95216568460067,19,1,0.6574,12
332,-56.09861227770644,34,1,0.657,12
333,-33.48717409471669,26,1,0.6567,12
334,-3.8407275016109175,11,1,0.6566,12
335,-52.022182504832685,33,1,0.6562,12
336,-490.78595457474455,200,0,0.6539,12
337,-94.04436500966555,66,1,0.6532,12
338,-394.11021865407685,200,0,0.6509,12
339,2.617851135631401,5,1,0.6509,12
340,-391.6199817607806,200,0,0.6486,12
341,-402.0906924406694,200,0,0.6464,12
342,-414.69808661441067,200,0,0.6441,12
343,-146.3500841011605,70,1,0.6433,12
344,-398.6687972942994,200,0,0.641,12
345,5.9649915898839625,7,1,0.641,12
346,-385.1199817607806,200,0,0.6387,12
347,-387.1492710808919,200,0,0.6364,12
348,-19.799306138853236,17,1,0.6362,12
349,-72.51576955219113,46,1,0.6357,12
350,1.8885618170102418,8,1,0.6356,12
351,-23.91074432184298,25,1,0.6353,12
352,-53.79289318621156,30,1,0.635,12
353,2.041421362757683,6,1,0.6349,12
354,-356.0516400138543,200,0,0.6327,12
355,-53.40433136920127,38,1,0.6322,12
356,-342.6199817607806,200,0,0.63,12
357,-61.439339779317365,45,1,0.6295,12
358,-121.39150546391815,64,1,0.6288,12
359,-433.7859545747445,200,0,0.6265,12
360,-398.68832350770697,200,0,0.6242,12
361,-5.722876365979516,16,1,0.624,12
362,-162.9615222841503,78,1,0.6232,12
363,3.6592724983890834,11,1,0.623,12
364,-440.2859545747445,200,0,0.6208,12
365,-350.58092933396557,200,0,0.6185,12
366,-326.4051934132979,200,0,0.6163,12
367,2.0414213627576814,6,1,0.6162,12
368,-386.09069244066933,200,0,0.6139,12
369,4.388561817010243,8,1,0.6138,12
370,-7.493587047358357,13,1,0.6137,12
371,-327.561403120558,200,0,0.6114,12
372,7.694280908505122,4,1,0.6114,12
373,-130.96793523679193,65,1,0.6106,12
374,-19.952165684600676,19,1,0.6104,12
375,-22.14003364046415,28,1,0.6101,12
376,-440.2859545747445,200,0,0.6079,12
377,-501.78595457474455,200,0,0.6056,12
378,-66.25147182345393,36,1,0.6052,12
379,-395.22737593452194,200,0,0.6029,12
380,-355.0321138004468,200,0,0.6007,12
381,-469.78595457474455,200,0,0.5984,12
382,3.617851135631401,5,1,0.5983,12
383,-401.2859545747445,200,0,0.5961,12
384,-454.2859545747445,200,0,0.5938,12
385,-431.2859545747445,200,0,0.5916,12
386,-361.2761914680407,200,0,0.5893,12
387,-351.62974486748436,200,0,0.587,12
388,-403.2469021479295,200,0,0.5848,12
389,-93.62720773518095,54,1,0.5842,12
390,-356.6492710808919,200,0,0.5819,12
391,-387.27619146804074,200,0,0.5796,12
392,-5.187867955863478,9,1,0.5795,12
393,-348.69808661441056,200,0,0.5773,12
394,10.42357022712628,1,1,0.5773,12
395,-20.799306138853236,17,1,0.5771,12
396,-375.6395079741881,200,0,0.5748,12
397,-51.79289318621156,30,1,0.5745,12
398,-39.910744321842984,25,1,0.5742,12
399,-388.7859545747445,200,0,0.5719,12
400,-92.47434818943348,52,1,0.5713,12
401,-28.79930613885323,17,1,0.5711,12
402,-337.983298266928,200,0,0.5689,12
403,-118.0443650096656,66,1,0.5681,12
404,-281.85637787977913,200,0,0.5659,12
405,4.770710681378841,3,1,0.5658,12
406,-381.61021865407685,200,0,0.5636,12
407,-70.36291000644368,44,1,0.5631,12
408,-10.264297728737198,10,1,0.563,12
409,-394.19808661441067,200,0,0.5607,12
410,-63.557190914948805,40,1,0.5603,12
411,-43.410744321842984,25,1,0.56,12
412,-41.445752731958976,32,1,0.5596,12
413,-85.40433136920142,38,1,0.5592,12
414,-397.62974486748436,200,0,0.5569,12
415,-315.47353516022423,200,0,0.5547,12
416,-18.799306138853236,17,1,0.5545,12
417,-31.105025230348108,21,1,0.5542,12
418,-347.9540089468167,200,0,0.552,12
419,-97.5507779623072,53,1,0.5514,12
420,8.117851135631401,5,1,0.5513,12
421,-15.875735911726956,18,1,0.5511,12
422,9.84714045425256,2,1,0.5511,12
423,-21.757884776095555,23,1,0.5508,12
424,-14.528595457474392,20,1,0.5506,12
425,-354.01258758703926,200,0,0.5483,12
426,-40.25788477609554,23,1,0.5481,12
427,2.0414213627576814,6,1,0.548,12
428,-2.4171572744846355,12,1,0.5479,12
429,-404.71761282781813,200,0,0.5456,12
430,-4.187867955863478,9,1,0.5455,12
431,-3.7642977287371977,10,1,0.5454,12
432,-56.710050460696166,42,1,0.5449,12
433,-45.751471823453855,36,1,0.5445,12
434,-405.7078497211144,200,0,0.5422,12
435,-10.264297728737198,10,1,0.5421,12
436,-42.64003364046414,28,1,0.5418,12
437,-27.410744321842987,25,1,0.5415,12
438,-306.0321138004467,200,0,0.5393,12
439,-51.59861227770642,34,1,0.5389,12
440,-52.057190914948706,40,1,0.5384,12
441,-23.105025230348115,21,1,0.5382,12
442,-2.611438182989758,8,1,0.5381,12
443,-302.4930613736317,200,0,0.5358,12
444,-141.85649705380212,57,1,0.5352,12
445,-287.90519341329787,200,0,0.5329,12
446,-325.6395079741881,200,0,0.5307,12
447,-325.6395079741881,200,0,0.5284,12
448,-277.3328076720243,162,1,0.5266,12
449,-71.74505887081229,49,1,0.526,12
450,2.617851135631401,5,1,0.526,12
451,-324.1883235077069,200,0,0.5237,12
452,-43.79289318621156,30,1,0.5234,12
453,-78.78648023356992,43,1,0.5229,12
454,-330.0906924406693,200,0,0.5206,12
455,-316.022350693743,200,0,0.5184,12
456,-8.070016820232077,14,1,0.5182,12
457,-5.993587047358357,13,1,0.5181,12
458,-333.60045554737303,200,0,0.5158,12
459,-13.570016820232077,14,1,0.5156,12
460,-323.4735351602243,200,0,0.5134,12
461,-71.93933977931741,45,1,0.5129,12
462,-328.7977992395565,200,0,0.5106,12
463,5.541421362757682,6,1,0.5105,12
464,-112.62079478253929,67,1,0.5098,12
465,-0.3057190914948791,4,1,0.5097,12
466,-238.44800250132926,154,1,0.508,12
467,-22.375735911726952,18,1,0.5078,12
468,-51.02218250483271,33,1,0.5074,12
469,-324.30756234626034,200,0,0.5052,12
470,-79.45482196857532,67,1,0.5044,12
471,-314.18803615222424,161,1,0.5026,12
472,-34.25788477609554,23,1,0.5023,12
473,-421.7859545747445,200,0,0.5001,12
474,9.27071068137884,3,1,0.5,12
475,1.3121320441365238,9,1,0.4999,12
476,-56.52218250483273,33,1,0.4995,12
477,-416.28595457474455,200,0,0.4973,12
478,-379.22737593452194,200,0,0.495,12
479,-35.79289318621157,30,1,0.4947,12
480,-50.640033640464125,28,1,0.4944,12
481,-8.646446593105797,15,1,0.4942,12
482,-13.146446593105797,15,1,0.494,12
483,-87.39791841655979,51,1,0.4934,12
484,-57.70028735399244,42,1,0.493,12
485,-85.82148864368598,50,1,0.4924,12
486,-119.04436500966554,66,1,0.4917,12
487,-8.687867955863478,9,1,0.4916,12
488,-9.840727501610917,11,1,0.4914,14
489,5.9649915898839625,7,1,0.4914,14
490,3.235702271262803,10,1,0.4912,14
491,7.694280908505122,4,1,0.4912,14
492,-326.8368516663716,200,0,0.4889,14
493,9.84714045425256,2,1,0.4889,14
494,2.041421362757683,6,1,0.4888,14
495,-32.48717409471668,26,1,0.4885,14
496,-13.299306138853236,17,1,0.4884,14
497,-269.83754552900837,180,1,0.4863,14
498,-42.334314548969246,24,1,0.486,14
499,-28.910744321842973,25,1,0.4858,14
500,-276.45400894681666,200,0,0.4835,14
501,-366.6785604010032,200,0,0.4812,14
502,-33.25788477609554,23,1,0.481,14
503,-4.764297728737198,10,1,0.4809,14
504,8.694280908505121,4,1,0.4808,14
505,-54.13362068782244,41,1,0.4804,14
506,-32.33431454896926,24,1,0.4801,14
507,6.388561817010243,8,1,0.48,14
508,-101.58746144572896,74,1,0.4792,14
509,-2.2642977287371977,10,1,0.479,14
510,-238.21230024496748,134,1,0.4775,14
511,-10.417157274484634,12,1,0.4774,14
512,-313.07116622726176,200,0,0.4751,14
513,-37.71646341333785,29,1,0.4748,14
514,-113.93292682667582,58,1,0.4742,14
515,-330.1199817607806,200,0,0.4719,14
516,-362.2078497211144,200,0,0.4696,14
517,-94.62720773518095,54,1,0.469,14
518,-20.952165684600676,19,1,0.4688,16
519,5.388561817010243,8,1,0.4687,16
520,-89.70363750805463,55,1,0.4681,16
521,3.0414213627576823,6,1,0.468,16
522,8.694280908505121,4,1,0.468,16
523,-289.85735911279966,189,1,0.4658,16
524,-32.48717409471668,26,1,0.4655,16
525,-7.111438182989758,8,1,0.4655,16
526,-368.7859545747445,200,0,0.4632,16
527,-118.24436500817549,69,1,0.4624,16
528,-14.917157274484637,12,1,0.4623,16
529,-6.722876365979516,16,1,0.4621,16
530,1.4649915898839616,7,1,0.462,16
531,-348.62974486748436,200,0,0.4598,16
532,-221.27492289443842,142,1,0.4581,16
533,4.770710681378841,3,1,0.4581,16
534,-388.7859545747445,200,0,0.4559,16
535,-101.2012685646614,76,1,0.455,16
536,-31.910744321842973,25,1,0.4547,16
537,-4.187867955863478,9,1,0.4546,16
538,-269.6708788822099,140,1,0.453,16
539,-471.2859545747445,200,0,0.4508,16
540,-45.52859545747438,20,1,0.4505,16
541,-90.12720773518093,54,1,0.4499,16
542,-636.7859545747425,200,0,0.4477,16
543,-49.02218250483274,33,1,0.4473,16
544,-280.2166316096986,181,1,0.4452,16
545,-62.69624333729345,49,1,0.4447,16
546,-152.84367114851887,83,1,0.4438,16
547,2.041421362757683,6,1,0.4437,16
548,-504.28595457474455,200,0,0.4414,18
549,-14.452165684600672,19,1,0.4412,18
550,-409.7859545747445,200,0,0.4389,18
551,-78.55077796230718,53,1,0.4383,18
552,-152.8877488027019,110,1,0.4371,18
553,-334.20658115496275,127,1,0.4357,18
554,-409.7859545747445,200,0,0.4334,18
555,-17.681455003221835,22,1,0.4332,18
556,-496.2859545747445,200,0,0.4309,18
557,-138.53795205702394,79,1,0.43,18
558,-26.105025230348115,21,1,0.4298,18
559,-37.52218250483271,33,1,0.4294,18
560,-41.105025230348105,21,1,0.4292,18
561,-3.0350084101160384,7,1,0.4291,18
562,9.27071068137884,3,1,0.429,18
563,-99.66862909793866,48,1,0.4285,18
564,-1.687867955863478,9,1,0.4284,18
565,-82.55077796230718,53,1,0.4278,18
566,-418.7859545747445,200,0,0.4255,18
567,6.9649915898839625,7,1,0.4255,18
568,-406.2859545747445,200,0,0.4232,18
569,-18.181455003221835,22,1,0.4229,18
570,-9.018832350770637,20,1,0.4227,18
571,9.27071068137884,3,1,0.4227,18
572,-47.786480233569876,43,1,0.4222,18
573,-196.01062516570119,132,1,0.4207,18
574,-379.7859545747445,200,0,0.4184,18
575,-7.257884776095551,23,1,0.4182,18
576,-368.28595457474444,200,0,0.4159,18
577,10.42357022712628,1,1,0.4159,18
578,-4.722876365979516,16,1,0.4157,18
579,-358.78595457474444,200,0,0.4135,18
580,-378.7859545747445,200,0,0.4112,18
581,-34.29289318621157,30,1,0.4109,18
582,-88.81507569104436,63,1,0.4102,18
583,-59.74170871675015,36,1,0.4097,18
584,-4.9171572744846355,12,1,0.4096,18
585,1.8885618170102436,8,1,0.4095,18
586,-353.78595457474444,200,0,0.4073,18
587,5.388561817010243,8,1,0.4072,18
588,-67.05719091494878,40,1,0.4067,18
589,1.0828427255153645,12,1,0.4066,18
590,-57.386480229099575,52,1,0.406,18
591,-284.65233388692184,159,1,0.4042,18
592,-76.39791841655969,51,1,0.4036,18
593,-7.865972805023198,18,1,0.4034,18
594,-7.875735911726956,18,1,0.4032,18
595,-43.82790159632758,37,1,0.4028,18
596,-116.88509251127651,77,1,0.4019,18
597,-73.32148864368597,50,1,0.4014,18
598,-372.7859545747445,200,0,0.3991,18
599,-72.00935659954945,59,1,0.3984,18
