episode,return,length,success,epsilon,curriculum_radius
543,3.0,7,1,0.4498,18
544,-15.5,23,1,0.4495,18
545,-30.5,36,1,0.4491,18
546,3.5,11,1,0.449,18
547,-22.0,27,1,0.4487,18
548,-12.0,15,1,0.4485,18
549,-0.5,10,1,0.4484,18
550,-177.5,92,1,0.4473,18
551,-43.5,39,1,0.4469,18
552,-12.5,16,1,0.4467,18
553,-35.5,27,1,0.4464,18
554,-375.0,200,0,0.4441,18
555,10.0,2,1,0.4441,18
556,-52.5,44,1,0.4436,18
557,-64.5,44,1,0.4431,18
558,-36.5,26,1,0.4428,18
559,-44.0,39,1,0.4424,18
560,-16.0,19,1,0.4422,18
561,-12.0,15,1,0.442,18
562,-145.5,99,1,0.4409,18
563,-44.0,40,1,0.4404,18
564,-25.5,30,1,0.4401,18
565,-385.0,200,0,0.4378,18
566,-376.0,200,0,0.4356,18
567,8.0,4,1,0.4355,18
568,-70.0,38,1,0.4351,18
569,-40.5,33,1,0.4347,18
570,10.0,2,1,0.4347,18
571,-369.5,200,0,0.4324,18
572,-7.5,15,1,0.4323,18
573,-3.0,13,1,0.4321,18
574,-43.5,35,1,0.4317,18
575,-12.5,19,1,0.4315,18
576,-16.5,25,1,0.4312,18
577,-363.5,200,0,0.429,18
578,-11.0,11,1,0.4288,18
579,-5.0,10,1,0.4287,18
580,-288.0,173,1,0.4268,18
581,-112.5,75,1,0.4259,18
582,-2.5,9,1,0.4258,18
583,-383.0,200,0,0.4236,18
584,-3.5,11,1,0.4234,18
585,-93.5,52,1,0.4229,18
586,-366.5,200,0,0.4206,18
587,-358.0,200,0,0.4183,18
588,-58.5,43,1,0.4178,18
589,-173.0,97,1,0.4167,18
590,-69.0,46,1,0.4162,18
591,-46.0,35,1,0.4158,18
592,-47.0,31,1,0.4155,18
593,-349.5,200,0,0.4132,18
594,-39.5,35,1,0.4128,18
595,-94.5,68,1,0.4121,18
596,-10.5,12,1,0.4119,18
597,-47.5,38,1,0.4115,18
598,-38.0,38,1,0.4111,18
599,-30.5,33,1,0.4107,18
