episode,return,length,success,epsilon,curriculum_radius
146,13.011315789473684,1,1,0.8272,6
147,-27.123421052631574,17,1,0.8271,6
148,-101.80605263157895,59,1,0.8266,6
149,-396.2368421052632,200,0,0.8249,6
150,-181.43210526315792,106,1,0.824,6
151,-18.187368421052632,16,1,0.8238,6
152,-194.37973684210533,99,1,0.823,6
153,12.022631578947369,2,1,0.823,6
154,-351.99473684210517,140,1,0.8218,6
155,-384.0000000000001,200,0,0.8201,6
156,9.992631578947368,4,1,0.8201,6
157,-39.423421052631575,37,1,0.8197,6
158,-57.36710526315789,35,1,0.8194,6
159,-48.24368421052631,18,1,0.8193,6
160,-126.88105263157894,64,1,0.8187,6
161,-74.40842105263158,36,1,0.8184,6
162,-15.08236842105263,9,1,0.8184,6
163,-411.97368421052624,200,0,0.8167,6
164,0.9176315789473701,9,1,0.8166,6
165,-416.2105263157893,200,0,0.8149,6
166,-424.05263157894746,200,0,0.8132,6
167,0.0152631578947382,6,1,0.8131,6
168,-15.183421052631575,21,1,0.813,6
169,-40.27736842105263,22,1,0.8128,6
170,-32.19105263157894,18,1,0.8126,6
171,-31.236052631578943,21,1,0.8125,6
172,-119.00105263157894,72,1,0.8118,8
173,-139.8434210526316,65,1,0.8113,8
174,-16.22473684210526,22,1,0.8111,8
175,-159.1547368421053,84,1,0.8104,8
176,-243.58947368421065,120,1,0.8094,8
177,-404.0789473684211,200,0,0.8077,8
178,-20.112105263157897,18,1,0.8075,8
179,-62.40105263157895,32,1,0.8073,8
180,-87.4907894736842,45,1,0.8069,8
181,-54.43473684210526,36,1,0.8066,8
182,-40.15736842105263,14,1,0.8064,8
183,-111.73078947368421,61,1,0.8059,8
184,-27.157105263157888,21,1,0.8058,8
185,-187.3494736842106,104,1,0.8049,8
186,-36.35210526315789,34,1,0.8046,8
187,-38.31473684210526,28,1,0.8043,8
188,-188.27078947368426,97,1,0.8035,8
189,-162.1207894736842,87,1,0.8028,8
190,-19.08973684210526,13,1,0.8027,8
191,-30.262105263157892,28,1,0.8024,8
192,-439.8421052631578,200,0,0.8007,8
193,-73.45342105263157,39,1,0.8004,8
194,-226.58605263157898,111,1,0.7995,8
195,-23.130789473684203,21,1,0.7993,8
196,-338.3994736842105,174,1,0.7978,8
197,-79.64447368421052,57,1,0.7973,8
198,-59.41605263157895,33,1,0.797,8
199,-24.22473684210526,22,1,0.7969,8
200,-100.83210526315789,66,1,0.7963,8
201,-331.8684210526315,200,0,0.7946,8
202,-249.732105263158,126,1,0.7935,10
203,-17.093421052631577,15,1,0.7934,10
204,-290.0731578947368,154,1,0.7921,10
205,-404.7031578947368,196,1,0.7904,10
206,-304.9644736842106,145,1,0.7892,10
207,-28.318421052631574,30,1,0.789,10
208,-14.089473684210525,20,1,0.7888,10
209,-344.0,200,0,0.7871,10
210,-0.03736842105262994,6,1,0.787,10
211,-456.81578947368405,200,1,0.7853,10
212,-536.0000000000001,200,0,0.7836,10
213,-356.0263157894737,200,0,0.7819,10
214,-363.9210526315788,200,0,0.7803,10
215,-29.153421052631575,19,1,0.7801,10
216,-227.69473684210533,120,1,0.7791,10
217,-271.4818421052631,183,1,0.7775,10
218,-44.28473684210526,26,1,0.7773,10
219,-440.05263157894734,200,0,0.7756,10
220,-12.078421052631576,14,1,0.7755,10
221,-263.3471052631579,167,1,0.7741,10
222,-423.7894736842105,200,0,0.7724,10
223,-87.55815789473684,53,1,0.7719,10
224,-27.243421052631575,25,1,0.7717,10
225,-69.49447368421052,47,1,0.7713,10
226,-1.059736842105261,11,1,0.7712,10
227,-43.22447368421052,29,1,0.771,10
228,-424.10526315789485,200,0,0.7693,10
229,-31.20236842105263,17,1,0.7691,10
230,-73.46815789473683,47,1,0.7687,10
231,7.007631578947369,3,1,0.7687,10
232,-61.393421052631574,35,1,0.7684,10
233,-92.67842105263158,54,1,0.768,10
234,-176.45078947368432,109,1,0.767,10
235,-84.53947368421052,50,1,0.7666,10
236,-229.4468421052633,114,1,0.7656,10
237,-8.104736842105261,14,1,0.7655,10
238,-293.077105263158,149,1,0.7643,10
239,-125.10578947368421,86,1,0.7635,12
240,-391.84210526315775,200,0,0.7618,12
241,-69.63342105263158,51,1,0.7614,12
242,-472.0526315789474,200,0,0.7597,12
243,-25.11236842105263,11,1,0.7596,12
244,-150.8094736842106,68,1,0.759,12
245,-144.83947368421062,70,1,0.7584,12
246,-166.33447368421054,103,1,0.7576,12
247,-419.8157894736843,200,0,0.7559,12
248,-144.1623684210526,81,1,0.7552,12
249,-13.11973684210526,15,1,0.7551,12
250,-26.20210526315789,24,1,0.7548,12
251,-252.1705263157895,164,1,0.7535,12
252,-172.27078947368426,97,1,0.7526,12
253,-487.84210526315775,200,0,0.7509,12
254,-199.40947368421058,108,1,0.75,12
255,-444.0263157894738,200,0,0.7483,12
256,-39.337105263157895,33,1,0.748,12
257,-59.27710526315789,29,1,0.7478,12
258,-89.69342105263158,55,1,0.7473,12
259,-76.62578947368421,54,1,0.7469,12
260,-126.96315789473687,80,1,0.7462,12
261,-215.68736842105264,116,1,0.7452,12
262,-69.4271052631579,39,1,0.7449,12
263,-448.21052631578954,200,0,0.7432,12
264,-56.311052631578946,26,1,0.743,12
265,-476.0789473684211,200,0,0.7413,12
266,-95.64447368421052,57,1,0.7408,12
267,-223.61578947368423,120,1,0.7398,12
268,-163.48842105263168,108,1,0.7389,12
269,-119.8507894736842,69,1,0.7383,12
270,-202.53342105263167,111,1,0.7373,14
271,-420.078947368421,200,0,0.7356,14
272,-170.08710526315792,83,1,0.7349,14
273,5.030263157894738,5,1,0.7349,14
274,-37.326052631578946,27,1,0.7347,14
275,-106.01973684210526,75,1,0.734,14
276,-71.52447368421052,49,1,0.7336,14
277,-12.05947368421052,18,1,0.7334,14
278,-149.07210526315794,82,1,0.7328,14
279,-194.68710526315795,123,1,0.7317,14
280,-47.25078947368421,29,1,0.7315,14
281,-228.3528947368422,113,1,0.7305,14
282,-79.64447368421052,57,1,0.73,14
283,-44.42368421052632,30,1,0.7298,14
284,-72.39315789473683,42,1,0.7294,14
285,-77.54710526315789,47,1,0.729,14
286,-103.4907894736842,45,1,0.7286,14
287,-23.21710526315789,25,1,0.7284,14
288,-96.58473684210526,46,1,0.728,14
289,-90.78315789473683,68,1,0.7275,14
290,-62.31052631578947,40,1,0.7271,14
291,-33.09342105263158,15,1,0.727,14
292,-94.62210526315789,52,1,0.7265,14
293,-61.235526315789464,35,1,0.7262,14
294,10.981315789473685,3,1,0.7262,14
295,-23.14973684210526,17,1,0.7261,14
296,-203.14315789473696,92,1,0.7253,14
297,-456.1052631578948,200,0,0.7236,14
298,-38.20947368421052,28,1,0.7234,14
299,-0.07105263157894548,10,1,0.7233,14
300,-327.3092105263157,175,1,0.7218,16
301,-35.22447368421052,29,1,0.7215,16
302,-46.32947368421052,36,1,0.7212,16
303,-134.84315789473686,72,1,0.7206,16
304,-79.43815789473683,45,1,0.7203,16
305,-424.00000000000006,200,0,0.7186,16
306,-53.37447368421052,39,1,0.7182,16
307,-61.42710526315789,39,1,0.7179,16
308,-45.42710526315789,39,1,0.7176,16
309,-129.77552631578953,71,1,0.717,16
310,-41.19447368421052,27,1,0.7167,16
311,4.97763157894737,5,1,0.7167,16
312,-170.22605263157897,87,1,0.716,16
313,-76.38578947368421,38,1,0.7156,16
314,-137.8134210526316,63,1,0.7151,16
315,-400.0526315789474,200,0,0.7134,16
316,-42.130526315789474,28,1,0.7132,16
317,-90.50947368421052,48,1,0.7128,16
318,-54.46842105263158,40,1,0.7124,16
319,-388.0263157894737,200,0,0.7107,16
320,-169.04157894736846,94,1,0.7099,16
321,-411.97368421052636,200,0,0.7082,16
322,-99.70447368421051,61,1,0.7077,16
323,-77.61447368421052,55,1,0.7072,16
324,-10.048421052631575,12,1,0.7071,16
325,11.033947368421053,3,1,0.7071,16
326,-21.29236842105263,23,1,0.7069,16
327,-347.2492105263157,171,1,0.7055,16
328,-399.9473684210526,200,0,0.7038,16
329,-5.086052631578944,11,1,0.7037,16
330,-6.958157894736839,13,1,0.7036,18
331,-365.4665789473683,189,1,0.702,18
332,-253.54789473684215,126,1,0.7009,18
333,-117.85447368421053,71,1,0.7003,18
334,-7.202368421052629,17,1,0.7001,18
335,-280.24947368421056,164,1,0.6988,18
336,-89.71236842105263,51,1,0.6983,18
337,-349.1592105263157,165,1,0.6969,18
338,-124.8657894736842,70,1,0.6963,18
339,5.932631578947368,8,1,0.6963,18
340,-143.20736842105265,84,1,0.6956,18
341,-24.22473684210526,22,1,0.6954,18
342,-383.94736842105266,200,0,0.6937,18
343,-423.8947368421052,200,0,0.692,18
344,-164.06447368421055,85,1,0.6913,18
345,-322.03526315789463,162,1,0.6899,18
346,-387.9736842105262,200,0,0.6882,18
347,-128.03815789473686,85,1,0.6875,18
348,-45.254473684210524,31,1,0.6872,18
349,-451.9736842105263,200,0,0.6855,18
350,-53.61447368421052,55,1,0.685,18
351,-260.6455263157895,129,1,0.6839,18
352,-47.40447368421052,41,1,0.6836,18
353,-121.8471052631579,67,1,0.683,18
354,-86.70842105263158,56,1,0.6825,18
355,-123.97815789473687,81,1,0.6819,18
356,-204.28552631578958,105,1,0.681,18
357,-47.18342105263157,21,1,0.6808,18
358,-132.81315789473686,70,1,0.6802,18
359,-326.1142105263158,162,1,0.6788,18
360,0.9513157894736857,5,1,0.6788,19
361,-22.14210526315789,20,1,0.6786,19
362,-249.3152631578948,114,1,0.6776,19
363,-343.47763157894724,195,1,0.676,19
364,-251.65684210526325,128,1,0.6749,19
365,-344.2452631578948,176,1,0.6734,19
366,-58.38947368421052,40,1,0.6731,19
367,-41.36710526315789,35,1,0.6728,19
368,-185.00789473684213,90,1,0.672,19
369,-18.187368421052632,16,1,0.6719,19
370,-435.92105263157896,200,0,0.6702,19
371,-82.35578947368421,36,1,0.6699,19
372,-99.9107894736842,73,1,0.6693,19
373,-59.42657894736841,53,1,0.6688,19
374,-452.0263157894737,200,0,0.6671,19
375,-0.9734210526315792,7,1,0.6671,19
376,-166.91052631578958,80,1,0.6664,19
377,-223.47684210526324,116,1,0.6654,19
378,12.022631578947369,2,1,0.6654,19
379,-431.9473684210526,200,0,0.6637,19
380,-452.0789473684211,200,0,0.662,19
381,-71.43815789473683,45,1,0.6616,19
382,9.003947368421054,5,1,0.6616,19
383,-37.393421052631574,35,1,0.6613,19
384,-471.99999999999994,200,0,0.6596,19
385,-140.0497368421053,77,1,0.6589,19
386,-106.7978947368421,76,1,0.6583,19
387,-33.19447368421052,27,1,0.658,19
388,-55.50973684210526,41,1,0.6577,19
389,-464.0,200,0,0.656,19
390,-153.77552631578953,71,1,0.6554,19
391,-487.9999999999999,200,0,0.6537,19
392,-46.41578947368421,40,1,0.6534,19
393,-22.003157894736837,16,1,0.6532,19
394,-138.8357894736842,68,1,0.6526,19
395,-13.17236842105263,15,1,0.6525,19
396,-460.0789473684211,200,0,0.6508,19
397,-432.0,200,0,0.6491,19
398,-63.54342105263157,45,1,0.6487,19
399,-101.66289473684209,67,1,0.6482,19
400,-84.48684210526315,50,1,0.6477,19
401,-328.05263157894734,200,0,0.646,19
402,-46.32947368421052,36,1,0.6457,19
403,-83.58447368421052,53,1,0.6453,19
404,-87.6971052631579,57,1,0.6448,19
405,-91.5507894736842,49,1,0.6444,19
406,-66.40421052631578,48,1,0.644,19
407,-37.288157894736834,35,1,0.6437,19
408,-23.26973684210526,25,1,0.6435,19
409,-93.62921052631577,63,1,0.6429,19
410,-34.25473684210526,24,1,0.6427,19
411,12.022631578947369,2,1,0.6427,19
412,-427.97368421052624,200,0,0.641,19
413,-16.988157894736837,15,1,0.6409,19
414,-40.23947368421052,30,1,0.6406,19
415,-267.38394736842093,187,1,0.6391,19
416,-0.07105263157894548,10,1,0.639,19
417,-304.9265789473684,153,1,0.6377,19
418,-55.52447368421052,49,1,0.6373,19
419,-262.16684210526313,162,1,0.6359,19
420,-375.8421052631579,200,0,0.6342,19
421,-2.0821052631578922,16,1,0.6341,19
422,-279.1407894736841,155,1,0.6327,19
423,-320.10526315789474,200,0,0.631,19
424,4.9965789473684215,9,1,0.631,19
425,-351.89473684210515,200,0,0.6293,19
426,-4.09736842105263,10,1,0.6292,19
427,-71.54342105263157,45,1,0.6288,19
428,-125.9407894736842,75,1,0.6282,19
429,4.060526315789474,10,1,0.6281,19
430,-332.02631578947364,200,0,0.6264,19
431,-375.94736842105266,200,0,0.6247,19
432,-187.95921052631587,85,1,0.624,19
433,-105.70815789473684,63,1,0.6234,19
434,-296.3652631578946,184,1,0.6219,19
435,-312.0526315789474,200,0,0.6202,19
436,7.007631578947369,3,1,0.6202,19
437,-57.57342105263157,47,1,0.6198,19
438,-280.05263157894734,200,0,0.6181,19
439,1.958947368421052,8,1,0.618,19
440,-15.183421052631575,21,1,0.6178,19
441,8.015263157894736,6,1,0.6178,19
442,-42.38947368421052,40,1,0.6174,19
443,-299.9736842105262,200,0,0.6157,19
444,-196.71289473684223,137,1,0.6146,19
445,-331.921052631579,200,0,0.6129,19
446,-287.9473684210526,200,0,0.6112,19
447,-307.97368421052624,200,0,0.6095,19
448,-84.67421052631578,66,1,0.6089,19
449,-48.35947368421052,38,1,0.6086,19
450,-63.370789473684205,37,1,0.6083,19
451,13.011315789473684,1,1,0.6083,19
452,-81.48289473684211,55,1,0.6078,19
453,-280.0526315789474,200,0,0.6061,19
454,-41.17552631578947,31,1,0.6058,19
455,-303.9473684210526,200,0,0.6041,19
456,-4.07842105263158,14,1,0.604,19
457,-84.62578947368421,54,1,0.6036,19
458,-27.157105263157888,21,1,0.6034,19
459,-308.0789473684211,200,0,0.6017,19
460,-71.55815789473684,53,1,0.6012,19
461,1.9926315789473694,4,1,0.6012,19
462,-27.138157894736835,25,1,0.601,19
463,-97.82815789473683,71,1,0.6004,19
464,-92.60684210526315,58,1,0.5999,19
465,-0.07105263157894726,10,1,0.5998,19
466,-61.37447368421052,39,1,0.5995,19
467,-62.46842105263158,40,1,0.5992,19
468,-304.05263157894734,200,0,0.5975,19
469,-26.149473684210527,24,1,0.5973,19
470,-52.261578947368406,42,1,0.5969,19
471,-324.18421052631584,200,0,0.5952,19
472,7.026578947368421,7,1,0.5951,19
473,-72.27315789473684,34,1,0.5949,19
474,-49.31447368421052,35,1,0.5946,19
475,-68.45315789473683,46,1,0.5942,19
476,-22.08947368421052,20,1,0.594,19
477,-340.0789473684211,200,0,0.5923,19
478,-37.47973684210526,39,1,0.592,19
479,-67.27289473684209,41,1,0.5916,19
480,3.9889473684210532,6,1,0.5916,19
481,-84.53947368421052,50,1,0.5911,19
482,-1.0071052631578894,11,1,0.5911,19
483,-47.19815789473684,29,1,0.5908,19
484,-115.7528947368421,73,1,0.5902,19
485,-61.37447368421052,39,1,0.5899,19
486,-41.38605263157895,31,1,0.5896,19
487,-104.61421052631579,62,1,0.5891,19
488,-48.46473684210526,38,1,0.5887,19
489,-55.265526315789465,37,1,0.5884,19
490,-106.8357894736842,68,1,0.5879,19
491,12.022631578947369,2,1,0.5878,19
492,11.033947368421053,3,1,0.5878,19
493,-50.34105263157895,28,1,0.5876,19
494,-296.05263157894734,200,0,0.5859,19
495,-27.243421052631575,25,1,0.5857,19
496,-110.70421052631578,68,1,0.5851,19
497,-295.9473684210526,200,0,0.5834,19
498,-142.1807894736843,91,1,0.5826,19
499,0.9702631578947383,9,1,0.5825,19
500,-335.9473684210526,200,0,0.5808,19
501,-73.70815789473684,63,1,0.5803,19
502,-11.14236842105263,13,1,0.5802,19
503,-291.97368421052624,200,0,0.5785,19
504,-66.42315789473683,44,1,0.5781,19
505,-88.35526315789473,50,1,0.5777,19
506,-36.385789473684206,38,1,0.5774,19
507,-4.131052631578946,14,1,0.5773,19
508,-34.303157894736835,36,1,0.577,19
509,-332.0789473684211,200,0,0.5753,19
510,-54.48315789473685,48,1,0.5749,19
511,-27.243421052631575,25,1,0.5746,19
512,-14.089473684210521,20,1,0.5745,19
513,-41.22815789473684,31,1,0.5742,19
514,-58.216842105263154,32,1,0.5739,19
515,-15.04447368421052,17,1,0.5738,19
516,-110.67052631578946,64,1,0.5733,19
517,1.9926315789473694,4,1,0.5732,19
518,-45.235526315789464,35,1,0.5729,19
519,-1.0934210526315766,15,1,0.5728,19
520,-35.25815789473684,33,1,0.5725,19
521,-41.31447368421052,35,1,0.5722,19
522,-27.138157894736835,25,1,0.572,19
523,-284.30526315789484,180,1,0.5705,19
524,-90.70105263157895,52,1,0.57,19
525,-36.29947368421052,34,1,0.5698,19
526,12.022631578947369,2,1,0.5697,19
527,-312.10526315789474,200,0,0.568,19
528,-11.08973684210526,13,1,0.5679,19
529,-36.26578947368421,30,1,0.5677,19
530,-82.54315789473684,52,1,0.5672,19
531,-1.0260526315789473,7,1,0.5672,19
532,-3.056052631578945,9,1,0.5671,19
533,-78.62210526315789,52,1,0.5667,19
534,-51.23921052631578,37,1,0.5663,19
535,-21.168157894736837,27,1,0.5661,19
536,2.0115789473684202,8,1,0.566,19
537,0.9702631578947383,9,1,0.566,19
538,-6.02210526315789,12,1,0.5659,19
539,-13.048157894736839,19,1,0.5657,19
540,-26.20210526315789,24,1,0.5655,19
541,-153.9818421052632,83,1,0.5648,19
542,-115.80552631578946,73,1,0.5642,19
543,-27.209736842105258,21,1,0.564,19
544,-38.19052631578947,32,1,0.5637,19
545,-225.67526315789482,138,1,0.5626,19
546,-80.56157894736842,62,1,0.562,19
547,-161.89552631578957,79,1,0.5614,19
548,-24.100526315789466,26,1,0.5611,19
549,-99.63289473684209,65,1,0.5606,19
550,-61.288157894736834,35,1,0.5603,19
551,-124.67421052631579,66,1,0.5597,19
552,-93.5428947368421,59,1,0.5592,19
553,-29.326052631578946,27,1,0.559,19
554,-13.048157894736836,19,1,0.5588,19
555,-32.37842105263157,34,1,0.5586,19
556,-186.44289473684222,119,1,0.5575,19
557,-96.61421052631579,62,1,0.557,19
558,-38.401052631578935,32,1,0.5567,19
559,-36.12684210526315,26,1,0.5565,19
560,-14.161052631578945,16,1,0.5564,19
561,-37.20605263157894,19,1,0.5562,19
562,6.018947368421053,4,1,0.5562,19
563,-110.70421052631578,68,1,0.5556,19
564,-0.03736842105262994,6,1,0.5556,19
565,-14.19473684210526,20,1,0.5554,19
566,-42.303157894736835,36,1,0.5551,19
567,-96.61421052631579,62,1,0.5546,19
568,-161.14263157894743,106,1,0.5537,19
569,-7.999473684210528,14,1,0.5536,19
570,-127.13157894736842,100,1,0.5527,19
571,-132.76052631578946,70,1,0.5521,19
572,-15.063421052631575,13,1,0.552,19
573,-40.22052631578946,34,1,0.5517,19
574,-24.11947368421052,22,1,0.5515,19
575,1.8726315789473702,12,1,0.5514,19
576,-69.30289473684209,43,1,0.5511,19
577,-54.430526315789464,48,1,0.5507,19
578,-115.59921052631577,61,1,0.5501,19
579,-2.0294736842105223,16,1,0.55,19
580,-25.160789473684204,23,1,0.5498,19
581,-72.44157894736841,54,1,0.5493,19
582,-11.089736842105264,13,1,0.5492,19
583,-75.37394736842104,53,1,0.5488,19
584,-11.10447368421052,21,1,0.5486,19
585,-85.50921052631578,55,1,0.5481,19
586,-14.089473684210521,20,1,0.548,19
587,-22.348421052631576,32,1,0.5477,19
588,-26.341052631578947,28,1,0.5475,19
589,-20.318421052631574,30,1,0.5472,19
590,-150.97789473684225,88,1,0.5465,19
591,-68.3478947368421,46,1,0.5461,19
592,-106.64421052631579,64,1,0.5455,19
593,-48.25421052631578,38,1,0.5452,19
594,-52.366842105263146,42,1,0.5448,19
595,-6.0221052631578935,12,1,0.5447,19
596,-55.38552631578946,45,1,0.5444,19
597,-81.43447368421052,43,1,0.544,19
598,-18.134736842105262,16,1,0.5439,19
599,-106.67789473684209,68,1,0.5433,19
600,-84.55421052631579,58,1,0.5428,19
601,-69.45657894736841,55,1,0.5423,19
602,13.011315789473684,1,1,0.5423,19
603,-145.92921052631579,83,1,0.5416,19
604,-83.3928947368421,49,1,0.5412,19
605,-24.100526315789466,26,1,0.541,19
606,-33.22815789473684,31,1,0.5407,19
607,12.022631578947369,2,1,0.5407,19
608,-23.32236842105263,25,1,0.5405,19
609,-71.38552631578946,45,1,0.5401,19
610,-42.303157894736835,36,1,0.5398,19
611,-98.5578947368421,60,1,0.5393,19
612,-64.35947368421051,38,1,0.539,19
613,-108.79842105263157,62,1,0.5384,19
614,8.067894736842106,6,1,0.5384,19
615,-67.32552631578946,41,1,0.538,19
616,-8.224736842105257,22,1,0.5379,19
617,-61.25026315789472,43,1,0.5375,19
618,-36.419473684210516,42,1,0.5371,19
619,-14.07473684210526,12,1,0.537,19
620,-22.123157894736835,24,1,0.5368,19
621,-4.025789473684206,14,1,0.5367,19
622,-51.340263157894725,49,1,0.5363,19
623,-84.38157894736841,50,1,0.5359,19
624,-41.33342105263158,31,1,0.5356,19
625,-70.34421052631578,44,1,0.5352,19
626,-47.30342105263158,29,1,0.535,19
627,-84.83210526315789,66,1,0.5344,19
628,-24.205789473684206,26,1,0.5342,19
629,-33.1228947368421,31,1,0.5339,19
630,-21.17236842105263,15,1,0.5338,19
631,-62.34421052631578,44,1,0.5334,19
632,-81.6365789473684,67,1,0.5329,19
633,-122.76842105263161,60,1,0.5324,19
634,-53.35552631578946,43,1,0.532,19
635,-67.46447368421052,45,1,0.5316,19
636,-67.47921052631578,53,1,0.5312,19
637,-27.138157894736835,25,1,0.531,19
638,-58.26526315789472,44,1,0.5306,19
