episode,return,length,success,epsilon,curriculum_radius
295,-40.0,33,1,0.6984,14
296,-55.5,39,1,0.698,14
297,-100.5,69,1,0.6972,14
298,-43.0,34,1,0.6968,16
299,-23.0,20,1,0.6966,16
300,-47.5,39,1,0.6962,16
301,-71.0,46,1,0.6956,16
302,-116.0,63,1,0.6949,16
303,-174.5,98,1,0.6938,16
304,-50.5,38,1,0.6934,16
305,-233.0,132,1,0.6919,16
306,-58.0,45,1,0.6914,16
307,-144.0,86,1,0.6904,16
308,-53.0,39,1,0.69,16
309,-172.5,101,1,0.6888,16
310,-36.0,23,1,0.6886,16
311,-11.0,11,1,0.6884,16
312,-135.5,72,1,0.6876,16
313,-65.5,44,1,0.6871,16
314,-98.5,60,1,0.6865,16
315,-157.0,91,1,0.6854,16
316,-46.5,47,1,0.6849,16
317,-45.0,28,1,0.6846,16
318,-100.5,62,1,0.6839,16
319,-74.0,60,1,0.6832,16
320,-124.0,94,1,0.6821,16
321,-440.0,200,0,0.6799,16
322,-79.0,46,1,0.6794,16
323,-54.0,41,1,0.6789,16
324,-3.5,9,1,0.6788,16
325,4.5,4,1,0.6787,16
326,-14.0,10,1,0.6786,16
327,-120.0,77,1,0.6778,16
328,-302.5,159,1,0.676,18
329,2.5,6,1,0.6759,18
330,-31.5,31,1,0.6755,18
331,-260.0,158,1,0.6738,18
332,-270.5,132,1,0.6723,18
333,-86.0,57,1,0.6716,18
334,1.0,7,1,0.6715,18
335,-106.0,53,1,0.6709,18
336,-49.0,33,1,0.6706,18
337,-114.0,71,1,0.6698,18
338,-1.5,12,1,0.6696,18
339,2.0,10,1,0.6695,18
340,-105.0,57,1,0.6689,18
341,-9.0,14,1,0.6687,18
342,-163.0,100,1,0.6676,18
343,-322.5,149,1,0.6659,18
344,-92.0,55,1,0.6653,18
345,-275.5,154,1,0.6635,18
346,-124.5,79,1,0.6626,18
347,-115.5,59,1,0.662,18
348,-89.0,56,1,0.6613,18
349,-140.0,73,1,0.6605,18
350,-43.0,34,1,0.6601,18
351,-80.5,49,1,0.6596,18
352,-126.0,81,1,0.6587,18
353,-74.0,40,1,0.6582,18
354,-77.5,51,1,0.6576,18
355,-20.5,32,1,0.6573,18
356,-109.5,82,1,0.6563,18
357,-34.5,28,1,0.656,18
358,-51.5,27,1,0.6557,19
359,-84.0,68,1,0.6549,19
360,-120.0,72,1,0.6541,19
361,-114.0,80,1,0.6532,19
362,-177.5,88,1,0.6522,19
363,-183.5,107,1,0.651,19
364,-193.0,101,1,0.6499,19
365,-103.5,62,1,0.6492,19
366,-41.0,32,1,0.6488,19
367,-116.0,58,1,0.6482,19
368,-109.5,87,1,0.6472,19
369,3.0,5,1,0.6471,19
370,-150.5,76,1,0.6463,19
371,-17.5,20,1,0.646,19
372,-97.5,52,1,0.6454,19
373,-330.0,196,1,0.6432,19
374,-78.5,60,1,0.6426,19
375,-36.5,22,1,0.6423,19
376,-85.5,58,1,0.6416,19
377,-99.0,55,1,0.641,19
378,-5.0,5,1,0.641,19
379,-363.5,200,0,0.6387,19
380,-52.0,36,1,0.6383,19
381,0.5,15,1,0.6381,19
382,-6.5,11,1,0.638,19
383,-70.5,48,1,0.6375,19
384,-357.5,200,0,0.6352,19
385,-73.0,46,1,0.6347,19
386,-115.5,77,1,0.6338,19
387,-27.0,26,1,0.6335,19
388,-134.0,79,1,0.6326,19
389,-68.0,41,1,0.6322,19
390,-44.5,29,1,0.6318,19
391,-289.0,200,0,0.6296,19
392,-121.5,76,1,0.6287,19
393,-31.5,23,1,0.6284,19
394,-81.5,52,1,0.6279,19
395,-31.0,31,1,0.6275,19
396,-364.5,200,0,0.6252,19
397,-128.0,69,1,0.6245,19
398,-90.5,68,1,0.6237,19
399,-76.5,58,1,0.623,19
400,-47.0,35,1,0.6226,19
401,-70.5,57,1,0.622,19
402,-25.0,24,1,0.6217,19
403,-54.0,41,1,0.6213,19
404,-120.0,78,1,0.6204,19
405,-76.5,43,1,0.6199,19
406,-150.0,99,1,0.6188,19
407,-54.5,42,1,0.6183,19
408,-61.0,42,1,0.6178,19
409,-291.0,200,0,0.6156,19
410,-16.0,17,1,0.6154,19
411,10.0,2,1,0.6154,19
412,-152.0,93,1,0.6143,19
413,-20.5,24,1,0.614,19
414,-27.0,18,1,0.6138,19
415,-66.0,49,1,0.6133,19
416,-13.5,14,1,0.6131,19
417,-260.0,166,1,0.6112,19
418,-32.0,35,1,0.6108,19
419,-90.0,50,1,0.6103,19
420,-305.5,200,0,0.608,19
421,-33.0,27,1,0.6077,19
422,-57.5,36,1,0.6073,19
423,-338.5,200,0,0.605,19
424,-24.5,26,1,0.6047,19
425,-276.5,200,0,0.6025,19
426,5.0,3,1,0.6024,19
427,-5.5,19,1,0.6022,19
428,-54.5,45,1,0.6017,19
429,-41.0,32,1,0.6014,19
430,-165.0,131,1,0.5999,19
431,-344.0,200,0,0.5976,19
432,-129.0,90,1,0.5966,19
433,-21.5,29,1,0.5963,19
434,-297.0,200,0,0.594,19
435,-246.5,200,0,0.5917,19
436,5.0,3,1,0.5917,19
437,-6.5,16,1,0.5915,19
438,-72.0,58,1,0.5909,19
439,-7.5,8,1,0.5908,19
440,-2.5,12,1,0.5907,19
441,-47.0,28,1,0.5903,19
442,-56.0,51,1,0.5898,19
443,-57.0,50,1,0.5892,19
444,-241.5,155,1,0.5874,19
445,-318.0,200,0,0.5852,19
446,-293.5,200,0,0.5829,19
447,-193.0,140,1,0.5813,19
448,-24.0,37,1,0.5809,19
449,-46.0,33,1,0.5805,19
450,-80.5,55,1,0.5799,19
451,10.5,1,1,0.5799,19
452,-86.5,52,1,0.5793,19
453,-152.0,114,1,0.578,19
454,-44.5,29,1,0.5777,19
455,-309.0,200,0,0.5754,19
456,-0.5,10,1,0.5753,19
457,-122.5,65,1,0.5746,19
458,-22.0,28,1,0.5743,19
