episode,return,length,success,epsilon,curriculum_radius
412,-81.5,42,1,0.812,8
413,-19.0,19,1,0.8118,8
414,10.5,1,1,0.8118,8
415,3.5,4,1,0.8117,8
416,-107.5,57,1,0.8111,8
417,-21.5,14,1,0.8109,8
418,-3.5,12,1,0.8108,8
419,-12.5,12,1,0.8106,8
420,-19.0,16,1,0.8105,8
421,-90.5,39,1,0.81,8
422,-229.5,112,1,0.8088,8
423,-12.5,14,1,0.8086,8
424,9.0,4,1,0.8086,8
425,-69.0,42,1,0.8081,8
426,-72.0,41,1,0.8076,8
427,-188.5,105,1,0.8064,8
428,4.5,4,1,0.8064,8
429,-123.0,56,1,0.8057,8
430,-43.0,26,1,0.8055,8
431,-3.0,11,1,0.8053,8
432,-18.5,15,1,0.8052,8
433,-33.5,15,1,0.805,8
434,-3.0,13,1,0.8048,8
435,-2.0,6,1,0.8048,8
436,9.0,4,1,0.8047,8
437,-38.5,21,1,0.8045,8
438,10.0,2,1,0.8045,8
439,-146.5,71,1,0.8037,8
440,-13.0,13,1,0.8035,8
441,3.5,4,1,0.8035,8
442,3.5,6,1,0.8034,8
443,-10.5,12,1,0.8033,8
444,-24.0,17,1,0.8031,8
445,10.5,1,1,0.8031,8
446,-73.5,36,1,0.8027,8
447,-71.0,33,1,0.8023,8
448,-85.0,50,1,0.8017,8
449,8.5,3,1,0.8017,8
450,-347.0,141,1,0.8001,8
451,-105.0,59,1,0.7994,8
452,-11.5,9,1,0.7993,8
453,-4.5,4,1,0.7993,8
454,-56.0,28,1,0.799,8
455,10.0,2,1,0.7989,8
456,-39.5,21,1,0.7987,8
457,-36.0,29,1,0.7984,8
458,-71.0,39,1,0.7979,8
459,-3.0,11,1,0.7978,8
460,-104.0,57,1,0.7972,8
461,10.0,2,1,0.7971,8
462,-0.5,13,1,0.797,8
463,-54.0,31,1,0.7966,8
464,-86.5,56,1,0.796,8
465,-9.0,9,1,0.7959,8
466,-8.5,10,1,0.7958,8
467,-89.5,47,1,0.7953,8
468,10.5,1,1,0.7953,8
469,-119.5,69,1,0.7945,8
470,-57.0,38,1,0.794,8
471,7.0,6,1,0.794,8
472,-146.0,67,1,0.7932,8
473,-32.5,23,1,0.793,8
474,9.5,3,1,0.7929,8
475,-155.0,58,1,0.7923,8
476,0.5,8,1,0.7922,8
477,-76.5,46,1,0.7917,8
478,-20.5,19,1,0.7914,8
479,-19.5,17,1,0.7912,8
480,-0.5,5,1,0.7912,8
481,6.0,6,1,0.7911,8
482,7.5,5,1,0.7911,8
483,-79.0,44,1,0.7906,8
484,10.5,1,1,0.7906,8
485,-2.5,7,1,0.7905,8
486,-37.0,31,1,0.7901,8
487,-47.0,23,1,0.7899,8
488,-51.5,25,1,0.7896,8
489,10.5,1,1,0.7896,8
490,-37.5,24,1,0.7893,8
491,-37.5,17,1,0.7891,8
492,-18.5,15,1,0.7889,8
493,10.5,1,1,0.7889,8
494,2.5,6,1,0.7889,8
495,9.5,3,1,0.7888,8
496,-8.0,9,1,0.7887,8
497,-254.0,127,1,0.7873,8
498,-28.0,21,1,0.7871,8
499,-16.5,13,1,0.7869,8
500,-116.0,61,1,0.7862,8
501,-21.0,21,1,0.786,8
502,-16.0,12,1,0.7858,8
503,-11.5,9,1,0.7857,8
504,-68.5,38,1,0.7853,8
505,-25.0,17,1,0.7851,8
506,-42.0,24,1,0.7848,8
507,-100.5,51,1,0.7843,8
508,-7.0,7,1,0.7842,8
509,3.5,4,1,0.7841,8
510,-48.5,24,1,0.7839,8
511,7.5,5,1,0.7838,8
512,3.0,5,1,0.7838,8
513,-10.5,12,1,0.7836,8
514,-3.0,8,1,0.7835,8
515,4.5,4,1,0.7835,8
516,-23.0,15,1,0.7833,8
517,-28.0,21,1,0.7831,8
518,-189.5,86,1,0.7821,8
519,-39.0,23,1,0.7819,8
520,-30.0,15,1,0.7817,8
521,-9.0,9,1,0.7816,8
522,-41.0,27,1,0.7813,8
523,-107.5,62,1,0.7806,8
524,10.5,1,1,0.7806,8
525,-7.5,13,1,0.7804,8
526,-49.5,28,1,0.7801,8
527,-37.5,19,1,0.7799,8
528,-9.5,10,1,0.7798,8
529,-6.0,15,1,0.7796,8
530,-34.5,23,1,0.7793,8
531,-22.0,15,1,0.7792,8
532,10.5,1,1,0.7792,8
533,-1.5,10,1,0.779,8
534,-27.0,21,1,0.7788,8
535,1.5,8,1,0.7787,8
536,2.0,7,1,0.7786,8
537,-54.0,39,1,0.7782,8
538,-39.0,20,1,0.778,8
539,-45.5,35,1,0.7776,8
540,-38.5,24,1,0.7773,8
541,-3.0,11,1,0.7772,8
542,-9.0,9,1,0.7771,8
543,-1.5,10,1,0.777,8
544,8.0,4,1,0.7769,8
545,-47.5,29,1,0.7766,8
546,-1.0,9,1,0.7765,8
547,-46.5,29,1,0.7762,8
548,-16.0,12,1,0.776,8
549,8.0,4,1,0.776,8
550,0.5,8,1,0.7759,8
551,-12.5,9,1,0.7758,8
552,-53.5,32,1,0.7754,8
553,-51.0,37,1,0.775,8
554,-27.5,25,1,0.7747,8
555,-149.5,62,1,0.774,8
556,-47.5,29,1,0.7737,8
557,-11.0,11,1,0.7736,8
558,10.5,1,1,0.7736,8
559,-103.0,47,1,0.773,8
560,-40.0,30,1,0.7727,8
561,8.0,4,1,0.7726,8
562,-29.5,27,1,0.7723,8
563,-89.5,42,1,0.7719,8
564,-48.5,23,1,0.7716,8
565,1.5,11,1,0.7715,8
566,5.0,8,1,0.7714,8
567,-13.0,13,1,0.7712,8
568,10.0,2,1,0.7712,8
569,-3.5,9,1,0.7711,8
570,-15.0,15,1,0.7709,8
571,-37.0,18,1,0.7707,8
572,-1.0,11,1,0.7706,8
573,-1.5,10,1,0.7705,8
574,10.0,2,1,0.7705,8
575,-1.0,11,1,0.7704,8
576,-5.5,11,1,0.7702,8
577,-162.5,89,1,0.7692,8
578,-1.0,11,1,0.7691,8
579,-67.0,29,1,0.7688,8
580,-8.5,15,1,0.7686,8
581,-13.5,9,1,0.7685,8
582,-35.5,20,1,0.7683,8
583,-5.5,11,1,0.7682,8
584,10.0,2,1,0.7681,8
585,-27.0,16,1,0.768,8
586,5.5,2,1,0.7679,8
587,-13.5,19,1,0.7677,8
588,4.5,4,1,0.7677,8
589,9.5,3,1,0.7676,8
590,-20.5,14,1,0.7675,8
591,-151.5,69,1,0.7667,8
592,-12.5,9,1,0.7666,8
593,-17.0,14,1,0.7664,8
594,-4.5,14,1,0.7663,8
595,-46.0,39,1,0.7658,8
596,4.0,8,1,0.7657,8
597,-29.0,18,1,0.7655,8
598,-63.5,40,1,0.7651,8
599,0.5,3,1,0.7651,8
